risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,theta_step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.1479261046866558,0.010941066223883723,0.023744416278898117,0.016540948727661875,0.023744416278898117,0.4964853432205644,0.502430439131789
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.14708230334678365,0.010816601978897644,0.023640591175597414,0.016313666457548948,0.023640591175597414,0.4964882928927956,0.5024308523407497
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.14636373663729707,0.010711171701216028,0.023548085412372577,0.01611732848760039,0.023548085412372577,0.49649110671679136,0.502431295578535
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.1457379644646511,0.010619777143149952,0.023460916701244616,0.01594278800354998,0.023460916701244616,0.4964937919008501,0.5024317538481424
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.14518369693721037,0.010539152928177873,0.023380362495343587,0.015785562583581048,0.023380362495343587,0.4964963585847448,0.5024322185233013
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.1446861866054957,0.010467046297220162,0.023303714064516035,0.015643171984981108,0.023303714064516035,0.4964988169821336,0.502432684464089
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.14423476736419635,0.010401834058301921,0.02322963847226356,0.015512680248040311,0.02322963847226356,0.4965011764966725,0.5024331485780003
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.14382144929822582,0.01034230463912107,0.023158814883998624,0.015392548004824702,0.023158814883998624,0.4965034455209674,0.5024336090326025
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.1434400718649204,0.010287527108306762,0.023091596886573695,0.015280693504785836,0.023091596886573695,0.49650563146740434,0.5024340647930191
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.14308576999103273,0.010236768786963361,0.023029908091240336,0.015176070930024932,0.023029908091240336,0.49650774086950034,0.5024345153359543
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.1427546241317874,0.01018944135550395,0.022970334654932256,0.015078142861184696,0.022970334654932256,0.4965097794959011,0.5024349604666056
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.14244342295216836,0.010145064371165162,0.022913500010145416,0.01498618691851833,0.022913500010145416,0.4965117524571558,0.5024354001988487
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.14214949744578206,0.010103239812044201,0.02285910401247976,0.014899398241843942,0.02285910401247976,0.4965136642995619,0.5024358346758943
cvar,500,50,15328123,0.5,0.5,0.001,0.002,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.14187060184247816,0.010063633833573483,0.022806276743537912,0.01481728985556341,0.022806276743537912,0.49651551908555,0.5024362641175654
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.6738912278836546,1.4009559213929246,0.050118173619952744,0.050118173619952744,0.04923309440170509,0.49646389526693274,0.502402442692916
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.671330440552644,1.3966727207589473,0.0501185177758412,0.0501185177758412,0.04923282832310427,0.49645738443918275,0.5023752103968944
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.6694136517134646,1.3934709702636423,0.05011884855147308,0.05011884855147308,0.04923257960469796,0.49645241986928274,0.5023543087996668
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,1.6678021685985547,1.3907820367910209,0.05011920394777747,0.05011920394777747,0.0492323173368765,0.49644825607777565,0.5023366899239399
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.6663858225663126,1.3884208548250032,0.0501195934234161,0.0501195934234161,0.04923203424249034,0.4964446040417749,0.502321170582044
cvar,500,50,15328123,0.5,0.5,0.001,0.002,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,1.6651078032460729,1.3862919982154813,0.05012002651353109,0.05012002651353109,0.049231724105952,0.4964413153606014,0.5023071433183685
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.15334844117178162,0.011757872204907684,0.023563415279287958,0.021012483184003172,0.023563415279287958,0.49653606335101164,0.502458397244488
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.14601426282748084,0.010660082474526326,0.022292829107449785,0.01911146680090714,0.022292829107449785,0.49653963515058913,0.5024560264299203
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.14265785429179592,0.010175631695569638,0.021748640258671292,0.018007248777664242,0.021748640258671292,0.49654290499670595,0.5024552049128596
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.14057349483316461,0.009880453724804878,0.021467258634366715,0.017252501637427586,0.021467258634366715,0.496545826460105,0.5024548932209119
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.13909475672276309,0.009673675673882323,0.021297436468553976,0.016694520198974716,0.021297436468553976,0.4965484672079292,0.5024548168206867
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.1379648500303483,0.00951714992194825,0.021189978990486802,0.01625478729729185,0.021189978990486802,0.4965508877752738,0.5024548701795939
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.13705940177231268,0.009392639807092115,0.02111763643025255,0.01589301566256096,0.02111763643025255,0.49655313266715795,0.5024550037571522
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.13630931783264258,0.009290115064000187,0.021066401463893714,0.015588170742579677,0.021066401463893714,0.49655523400788,0.5024551909691133
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.13567251701496433,0.009203515936587893,0.021028509131365225,0.015330727503282848,0.021028509131365225,0.4965572154279834,0.5024554160662259
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.13512160905188386,0.009128924616385072,0.021000042469984992,0.015108032805976057,0.021000042469984992,0.49655909479067545,0.5024556689718088
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.13463784212170404,0.009063674265594452,0.020977724813185716,0.014912480133428163,0.020977724813185716,0.4965608859720826,0.5024559428285499
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,stagnation,,0.13420785688997997,0.009005874425500672,0.020960739732087952,0.01473854101357358,0.020960739732087952,0.49656260001884606,0.5024562327293831
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,stagnation,,0.133821823544142,0.008954140228339737,0.020945921059097095,0.014581997809977376,0.020945921059097095,0.4965642459130925,0.5024565350147925
cvar,500,50,15328123,0.5,0.5,0.001,0.005,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,stagnation,,0.13347231321253045,0.008907429197151914,0.020932037938609815,0.014440476288011261,0.020932037938609815,0.49656583108967456,0.5024568468614955
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.6911317106127925,1.429963231320075,0.04504549031175742,0.04504549031175742,0.03947158018129304,0.4964658797823647,0.5024897285685089
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.6884073589605644,1.425359704896094,0.04504474252086599,0.04504474252086599,0.039473079896664265,0.49645913768266686,0.5024839371397565
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.6863182029578643,1.4218345408135205,0.04504389739794745,0.04504389739794745,0.03947479819873301,0.49645402712529774,0.5024795141658038
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,1.6845570500823683,1.4188662274911055,0.04504286985411876,0.04504286985411876,0.03947689687732314,0.4964497624652386,0.5024758005687354
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.6830030993284983,1.4162497161746657,0.045041562754818076,0.045041562754818076,0.03947956871417424,0.49644603883442445,0.5024725405230341
cvar,500,50,15328123,0.5,0.5,0.001,0.005,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,1.6815928020614501,1.4138771759724398,0.045039824974500764,0.045039824974500764,0.03948311576962937,0.49644269979140326,0.5024696026842118
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2637829641802667,0.03479072609586393,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.15448352756059677,0.011932580143782831,0.025792683309160624,0.02051684853110014,0.025792683309160624,0.49655649196032897,0.5024716772154694
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.14648824165363727,0.010729402471387215,0.023500632104644703,0.018780169010124692,0.023500632104644703,0.49656061136181173,0.5024672839455447
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.14270597332833446,0.010182497411793653,0.02252830859743149,0.017737967710591662,0.02252830859743149,0.49656390187519733,0.5024649184605082
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.14034249458991463,0.009848007893860108,0.022019627517880003,0.01700282094740746,0.022019627517880003,0.4965666397599368,0.5024633651609514
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.13866753770883408,0.009614343007115462,0.021719835256591935,0.01644635701940733,0.021719835256591935,0.4965690046883389,0.5024622396539858
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.13739234727470703,0.009438328544826848,0.02152600329147758,0.016008783032023244,0.02152600329147758,0.49657110494111056,0.5024613732545085
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.13637547785030285,0.009299135479449222,0.021387571593055155,0.01565034226770201,0.021387571593055155,0.4965730085045539,0.5024606790270867
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.1355378042700368,0.009185248193171404,0.02128551726669281,0.0153509574791717,0.02128551726669281,0.4965747602827599,0.5024601069806293
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.1348308734002486,0.009089682210936933,0.021205514052162977,0.015094836549891022,0.021205514052162977,0.4965763913140347,0.5024596259390537
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.13422299898921933,0.009007906728829985,0.021141567582746434,0.014872270425326295,0.021141567582746434,0.496577923892616,0.5024592152083499
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.13369240052846174,0.008936828979531318,0.021090000933302155,0.014682838625640127,0.021090000933302155,0.4965793745549668,0.5024588603565829
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,stagnation,,0.13322351170004781,0.008874252034846389,0.021048275165097996,0.014516602062246309,0.021048275165097996,0.49658075590255174,0.5024585509071925
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,stagnation,,0.13280485492353186,0.008818564745630173,0.021012972078222836,0.014368566474532218,0.021012972078222836,0.49658207776050656,0.5024582789985547
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,stagnation,,0.13242774874394586,0.008768554318694827,0.02098227194643809,0.014235527217915045,0.02098227194643809,0.49658334794058073,0.5024580385651968
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,stagnation,,0.1320854855041952,0.008723287740439479,0.02095599410293958,0.01411505210724906,0.02095599410293958,0.49658457275910667,0.502457824816473
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,stagnation,,0.1317727882222544,0.008682033857933556,0.020931937276302603,0.014005316624291109,0.020931937276302603,0.4965857573981798,0.5024576338927466
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,stagnation,,0.13148544040426674,0.00864421051915199,0.020909888453441106,0.013904802234654456,0.020909888453441106,0.49658690616353324,0.5024574626315949
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,stagnation,,0.13122002690340512,0.008609347730265181,0.020889444705605165,0.013812371764714726,0.020889444705605165,0.496588022672586,0.5024573084044942
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,stagnation,,0.1309737483151484,0.00857706137385992,0.020870058650452328,0.013726989096234543,0.020870058650452328,0.4965891099942113,0.5024571689999482
cvar,500,50,15328123,0.5,0.5,0.001,0.01,100.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,stagnation,,0.13074428537735747,0.008547034079417945,0.020851906889318927,0.013648505723551252,0.020851906889318927,0.4965901707544312,0.5024570425379989
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2637829641802667,0.03479072609586393,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,1.599101010992437,1.2785620216785172,0.2503788202674758,0.2503788202674758,0.060098780552149234,0.4962557033067664,0.5023433609322503
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,1.594536391028452,1.27127315115702,0.2502960877260585,0.2502960877260585,0.05998200826554456,0.4961033847491629,0.502305874735624
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,1.511567681994368,1.1424184286249133,0.14622052305305744,0.14622052305305744,0.01595011959245718,0.4959902326860274,0.5022780483852428
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,1.6151658793089905,1.3043804088419921,0.0793334841095199,0.0793334841095199,0.010242036004304844,0.49590418681923126,0.5022570429518342
cvar,500,50,15328123,0.5,0.5,0.001,0.01,500.0,1e-05,0.5,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,1.5650711247817846,1.2247238128128601,0.2412764469763733,0.2412764469763733,0.048611560164750434,0.4958286702177691,0.5022386102756582
