K,n,seed,gamma,entropy_kappa,smoothing_tau,max_iter,minibatch_size,step_size,step_decay,regret_tolerance,record_every,certify_every,methods,full_batch_success,full_batch_time_s,full_batch_solve_time_s,full_batch_eta,full_batch_regret1,full_batch_regret2,full_batch_residual_norm,full_batch_objective,full_batch_iterations,full_batch_has_profile,full_batch_history_len,full_batch_best_residual_norm,full_batch_best_objective,full_batch_best_certificate_eta,full_batch_best_certificate_iteration,full_batch_error,minibatch_success,minibatch_time_s,minibatch_solve_time_s,minibatch_eta,minibatch_regret1,minibatch_regret2,minibatch_residual_norm,minibatch_objective,minibatch_iterations,minibatch_has_profile,minibatch_history_len,minibatch_best_residual_norm,minibatch_best_objective,minibatch_best_certificate_eta,minibatch_best_certificate_iteration,minibatch_error,eta_diff_minibatch_minus_full_batch,residual_diff_minibatch_minus_full_batch,time_ratio_minibatch_over_full_batch,x_l1_minibatch_minus_full_batch,y_l1_minibatch_minus_full_batch
30,20,302123,0.5,0.01,0.005,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.476154416799545,7.467488459311426,0.01418717151291865,0.01338370955218604,0.01418717151291865,0.07111668667250588,0.002528791561637688,300,True,13,0.07111668667250588,0.002528791561637688,0.01418717151291865,300,,False,7.660894624888897,7.652182792313397,0.014186876058125464,0.013383366869101854,0.014186876058125464,0.07111579900053408,0.002528728433742182,300,True,13,0.07111579900053408,0.002528728433742182,0.014186876058125464,300,,-2.954547931866003e-07,-8.876719718026171e-07,1.0247105928783686,1.899990368795651e-05,1.7888306085643568e-05
100,20,1002123,0.5,0.01,0.005,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.768420625012368,7.75847691623494,0.009398140866609284,0.009398140866609284,0.003912666522624009,0.04299543769008442,0.0009243038310809659,300,True,13,0.04299543769008442,0.0009243038310809659,0.009398140866609284,300,,False,7.166681583039463,7.156507541891187,0.00939810817587361,0.00939810817587361,0.003912712660430584,0.042995464788826945,0.0009243049962036288,300,True,13,0.042995464788826945,0.0009243049962036288,0.00939810817587361,300,,-3.2690735674023585e-08,2.7098742527709163e-08,0.9225403629618797,1.0410976340975708e-05,1.0798243677279107e-05
30,20,302123,0.5,0.01,0.005,300,6,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.130806582979858,7.1215477916412055,0.014166539772099973,0.01336072156140844,0.014166539772099973,0.07102743503901883,0.00252244826411102,300,True,13,0.07102743503901883,0.00252244826411102,0.014166539772099973,300,,False,7.573880166746676,7.564523708075285,0.014165360258623028,0.013359350662094815,0.014165360258623028,0.07102389160891535,0.0025221965896374786,300,True,13,0.07102389160891535,0.0025221965896374786,0.014165360258623028,300,,-1.1795134769454485e-06,-3.5434301034753535e-06,1.062135128559561,7.583936307355849e-05,7.136514702110741e-05
100,20,1002123,0.5,0.01,0.005,300,10,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.51249699993059,7.5016660830006,0.009391544929353679,0.009391544929353679,0.003909904842907652,0.04295041534990953,0.0009223690893648721,300,True,13,0.04295041534990953,0.0009223690893648721,0.009391544929353679,300,,False,7.295071833301336,7.284857290796936,0.009391414001584941,0.009391414001584941,0.003910089438966979,0.042950523918239024,0.0009223737524256113,300,True,13,0.042950523918239024,0.0009223737524256113,0.009391414001584941,300,,-1.3092776873779854e-07,1.0856832949324158e-07,0.9710582025348877,4.160716954756255e-05,4.315350951530211e-05
30,20,302123,0.5,0.002,0.1,300,6,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.49496562499553,7.486454332713038,0.014193191414005546,0.01339028904042927,0.014193191414005546,0.06892746637315358,0.002375497810311109,300,True,13,0.06892746637315358,0.002375497810311109,0.014193191414005546,300,,False,7.650622791610658,7.641352707985789,0.014193163029736,0.013390204236783165,0.014193163029736,0.06892739996749084,0.0023754932331392278,300,True,13,0.06892739996749084,0.0023754932331392278,0.014193163029736,300,,-2.8384269545878027e-08,-6.640566274640491e-08,1.0207682295561191,2.0584581585172956e-06,2.2520149857430116e-06
100,20,1002123,0.5,0.002,0.1,300,10,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.446586916223168,7.436276541091502,0.009400173511622534,0.009400173511622534,0.003913509074491395,0.041674681421773774,0.000868389535803168,300,True,13,0.041674681421773774,0.000868389535803168,0.009400173511622534,300,,False,7.387976083904505,7.376534707844257,0.009400172468716606,0.009400172468716606,0.003913508576284697,0.04167467602906969,0.000868389311063958,300,True,13,0.04167467602906969,0.000868389311063958,0.009400172468716606,300,,-1.0429059282834885e-09,-5.3927040818968486e-09,0.9921291683051502,9.526896255426798e-07,9.81409290196078e-07
30,20,302123,0.5,0.002,0.1,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.430114792194217,7.4214115417562425,0.01418971086734988,0.013385926347595944,0.01418971086734988,0.0689161917581399,0.002374720743222355,300,True,13,0.0689161917581399,0.002374720743222355,0.01418971086734988,300,,False,7.4412073330022395,7.432290125172585,0.014189568983811518,0.013385502367321,0.014189568983811518,0.06891585982731063,0.0023746978678687637,300,True,13,0.06891585982731063,0.0023746978678687637,0.014189568983811518,300,,-1.4188353836264156e-07,-3.3193082926707973e-07,1.001492916478178,1.029015775782377e-05,1.1257430892322451e-05
100,20,1002123,0.5,0.002,0.1,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.373477624729276,7.362865250092,0.009399498566110998,0.009399498566110998,0.003913190332431538,0.04167261697061073,0.0008683035025896168,300,True,13,0.04167261697061073,0.0008683035025896168,0.009399498566110998,300,,False,7.5492890840396285,7.539264417253435,0.009399493349628474,0.009399493349628474,0.003913187842483623,0.041672590011483115,0.0008683023791325812,300,True,13,0.041672590011483115,0.0008683023791325812,0.009399493349628474,300,,-5.216482523717758e-09,-2.6959127617798284e-08,1.023843763859907,4.76302598721029e-06,4.906529519434211e-06
30,20,302123,0.5,0.002,0.1,300,6,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.345591625198722,7.3369062091223896,0.014176665527805998,0.013369555003442168,0.014176665527805998,0.06887394844304412,0.0023718103870675497,300,True,13,0.06887394844304412,0.0023718103870675497,0.014176665527805998,300,,False,7.717876832932234,7.707614459097385,0.014176098557980688,0.013367859656075343,0.014176098557980688,0.06887262218199382,0.0023717190431118335,300,True,13,0.06887262218199382,0.0023717190431118335,0.014176098557980688,300,,-5.669698253107924e-07,-1.3262610503023131e-06,1.0506814463325738,4.112868629204541e-05,4.49901138064035e-05
100,20,1002123,0.5,0.002,0.1,300,10,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.723095790948719,7.712771832942963,0.009396968592633392,0.009396968592633392,0.003911995693025139,0.0416648798679731,0.000867981107206315,300,True,13,0.0416648798679731,0.000867981107206315,0.009396968592633392,300,,False,7.255718708969653,7.24568633409217,0.00939694769736038,0.00939694769736038,0.0039119857494758215,0.0416647720973086,0.0008679766169603327,300,True,13,0.0416647720973086,0.0008679766169603327,0.00939694769736038,300,,-2.089527301185612e-08,-1.0777066449668693e-07,0.9394831949997537,1.9045773586585935e-05,1.9618368973441103e-05
30,20,302123,0.5,0.002,0.02,300,6,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.520647457800806,7.510328874923289,0.014193157697336811,0.013390270106065694,0.014193157697336811,0.06938634038961299,0.0024072321163316193,300,True,13,0.06938634038961299,0.0024072321163316193,0.014193157697336811,300,,False,7.682019167114049,7.672850499860942,0.014193122591034335,0.013390185311925928,0.014193122591034335,0.06938627335960032,0.0024072274653665904,300,True,13,0.06938627335960032,0.0024072274653665904,0.014193122591034335,300,,-3.51063024761622e-08,-6.703001266539221e-08,1.0214571564773802,2.1281445477250305e-06,2.351144521725579e-06
100,20,1002123,0.5,0.002,0.02,300,10,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.4881995832547545,7.476809500250965,0.009400146858240865,0.009400146858240865,0.003913499678797949,0.04206154502471264,0.0008845867849329644,300,True,13,0.04206154502471264,0.0008845867849329644,0.009400146858240865,300,,False,7.418159583583474,7.407257624901831,0.00940014624617086,0.00940014624617086,0.00391350211943875,0.042061546011805076,0.0008845868264515977,300,True,13,0.042061546011805076,0.0008845868264515977,0.00940014624617086,300,,-6.120700057898887e-10,9.870924355670496e-10,0.9906466168679712,9.636113764699417e-07,8.862317260535657e-07
30,20,302123,0.5,0.002,0.02,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.223292625043541,7.213861124590039,0.01418954237115383,0.013385831897176181,0.01418954237115383,0.06937473462815019,0.0024064269023631305,300,True,13,0.06937473462815019,0.0024064269023631305,0.01418954237115383,300,,False,7.400294583290815,7.391497915610671,0.014189366894254651,0.013385407958730888,0.014189366894254651,0.06937439955137725,0.002406403656557066,300,True,13,0.06937439955137725,0.002406403656557066,0.014189366894254651,300,,-1.7547689917796205e-07,-3.3507677293931337e-07,1.0245043316719025,1.0638148366388933e-05,1.1752253997056317e-05
100,20,1002123,0.5,0.002,0.02,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.161696457769722,7.151851917151362,0.00939936532200586,0.00939936532200586,0.003913143364464133,0.042059116582614034,0.0008844846438549594,300,True,13,0.042059116582614034,0.0008844846438549594,0.00939936532200586,300,,False,7.2314915410242975,7.2208682908676565,0.009399362258688149,0.009399362258688149,0.003913155567158544,0.042059121514491433,0.0008844848512853781,300,True,13,0.042059121514491433,0.0008844848512853781,0.009399362258688149,300,,-3.0633177106054177e-09,4.931877399527718e-09,1.0097456075758215,4.8176276573608234e-06,4.430864944872381e-06
30,20,302123,0.5,0.002,0.02,300,6,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.082998625002801,7.074245249852538,0.014175992849147834,0.013369180509013867,0.014175992849147834,0.06933124703087445,0.002403410907428069,300,True,13,0.06933124703087445,0.002403410907428069,0.014175992849147834,300,,False,7.084481292404234,7.075868250336498,0.014175291757357378,0.0133674852430688,0.014175291757357378,0.06932990782360846,0.0024033180594150226,300,True,13,0.06932990782360846,0.0024033180594150226,0.014175291757357378,300,,-7.010917904559655e-07,-1.3392072659990095e-06,1.0002093276421373,4.251403220602995e-05,4.6957025615419756e-05
100,20,1002123,0.5,0.002,0.02,300,10,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.093492459040135,7.083430042024702,0.009396435958017035,0.009396435958017035,0.0039118079784996596,0.042050015902693826,0.0008841019187084018,300,True,13,0.042050015902693826,0.0008841019187084018,0.009396435958017035,300,,False,7.075604957994074,7.065436917357147,0.009396423660174291,0.009396423660174291,0.003911856781585565,0.042050035576460615,0.0008841027459908017,300,True,13,0.042050035576460615,0.0008841027459908017,0.009396423660174291,300,,-1.2297842744146692e-08,1.9673766789296554e-08,0.9974783223991075,1.9264074535757514e-05,1.7719057743330324e-05
30,20,302123,0.5,0.002,0.005,300,6,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.255238790996373,7.246694167144597,0.014193053280196655,0.013390232204797459,0.014193053280196655,0.07114299864999653,0.002530663128456704,300,True,13,0.07114299864999653,0.002530663128456704,0.014193053280196655,300,,False,7.406843665987253,7.398078917060047,0.014193001584856535,0.013390163716367531,0.014193001584856535,0.07114292456988378,0.0025306578581780863,300,True,13,0.07114292456988378,0.0025306578581780863,0.014193001584856535,300,,-5.169534011972843e-08,-7.408011275245041e-08,1.0208959180198203,3.027280650762243e-06,2.844806357100993e-06
100,20,1002123,0.5,0.002,0.005,300,10,0.01,0.5,0.001,25,25,"full_batch,minibatch",False,7.502556208986789,7.491517500020564,0.009400103425850848,0.009400103425850848,0.00391347818360932,0.04300960299663104,0.000924912974963907,300,True,13,0.04300960299663104,0.000924912974963907,0.009400103425850848,300,,False,7.483001957647502,7.47287533339113,0.009400099206186674,0.009400099206186674,0.003913488442754742,0.043009604957554064,0.0009249130593024296,300,True,13,0.043009604957554064,0.0009249130593024296,0.009400099206186674,300,,-4.219664173632509e-09,1.960923021182559e-09,0.9973936548031638,1.888096581179055e-06,1.6929177251087668e-06
30,20,302123,0.5,0.002,0.005,300,6,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,8.172506417147815,8.162215999793261,0.01418902044365572,0.013385642732634706,0.01418902044365572,0.07112896862076876,0.002529665088527153,300,True,13,0.07112896862076876,0.002529665088527153,0.01418902044365572,300,,False,8.090385708026588,8.077904707752168,0.01418876206179609,0.01338530026411805,0.01418876206179609,0.07112859821738308,0.002529638742184956,300,True,13,0.07112859821738308,0.002529638742184956,0.01418876206179609,300,,-2.583818596302301e-07,-3.704033856716249e-07,0.9899515882974507,1.5131498096399021e-05,1.4219180204111392e-05
100,20,1002123,0.5,0.002,0.005,300,10,0.05,0.5,0.001,25,25,"full_batch,minibatch",False,7.921148290857673,7.910931167192757,0.009399148194139173,0.009399148194139173,0.003913035915452556,0.0430061544488228,0.0009247646602380007,300,True,13,0.0430061544488228,0.0009247646602380007,0.009399148194139173,300,,False,7.518703083042055,7.507880082819611,0.009399127089944725,0.009399127089944725,0.003913087214440059,0.04300616425824211,0.0009247650821034505,300,True,13,0.04300616425824211,0.0009247650821034505,0.009399127089944725,300,,-2.1104194447563174e-08,9.809419304618316e-09,0.9491935773655309,9.439687068769909e-06,8.463977533054723e-06
30,20,302123,0.5,0.002,0.005,300,6,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.225633999798447,7.215151541866362,0.014173907512039063,0.01336842894730339,0.014173907512039063,0.07107639086834101,0.002525926669434595,300,True,13,0.07107639086834101,0.002525926669434595,0.014173907512039063,300,,False,7.769270208198577,7.758969583082944,0.014172875402061247,0.013367058683077526,0.014172875402061247,0.07107490922112145,0.002525821360395327,300,True,13,0.07107490922112145,0.002525821360395327,0.014172875402061247,300,,-1.0321099778165532e-06,-1.4816472195672281e-06,1.0752371637444265,6.04524998007519e-05,5.680396890876682e-05
100,20,1002123,0.5,0.002,0.005,300,10,0.2,0.5,0.001,25,25,"full_batch,minibatch",False,7.945657874923199,7.935521041043103,0.009395567957435458,0.009395567957435458,0.003911378586156977,0.0429932314808092,0.0009242089765812215,300,True,13,0.0429932314808092,0.0009242089765812215,0.009395567957435458,300,,False,7.277802540920675,7.266210166271776,0.009395483452559084,0.009395483452559084,0.003911583830942145,0.04299327079050351,0.0009242106666327812,300,True,13,0.04299327079050351,0.0009242106666327812,0.009395483452559084,300,,-8.45048763742362e-08,3.93096943121507e-08,0.915947131815189,3.77468160616401e-05,3.384674106959168e-05
