risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,300,300,True,nan,nan,max_iter,,0.3015041901423992,0.04545238833671201,0.06275131206747753,0.06275131206747753,0.042184602599747156,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,400,400,True,nan,nan,max_iter,,0.30025763729985927,0.04507732437844692,0.06254096389155878,0.06254096389155878,0.04194320840586224,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,500,500,True,nan,nan,max_iter,,0.2991750196624268,0.04475284619500674,0.06235620973474121,0.06235620973474121,0.0417346784630071,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,600,600,True,nan,nan,max_iter,,0.2982060848615484,0.04446343452422651,0.06218932553627898,0.06218932553627898,0.041549399551471466,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,700,700,True,nan,nan,max_iter,,0.2973211786505278,0.04419994163706954,0.06203447932043138,0.06203447932043138,0.04138057322926353,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,800,800,True,nan,nan,max_iter,,0.29650484794607523,0.043957562427762595,0.06189069705847161,0.06189069705847161,0.04122602956227789,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,900,900,True,nan,nan,max_iter,,0.29574339668116906,0.043732078340257656,0.06175772081021014,0.06175772081021014,0.04108170584369719,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1000,1000,True,nan,nan,max_iter,,0.2950290083908231,0.04352105789603618,0.06163125466464775,0.06163125466464775,0.0409468635829649,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1100,1100,True,nan,nan,max_iter,,0.2943553143107512,0.04332252553149056,0.06151107517650106,0.06151107517650106,0.04082037162204655,nan,nan
msd,500,50,14128123,0.5,nan,0.01,0.002,1.0,0.5,2000,23,0.01,100,100,minibatch,0,1200,1200,True,nan,nan,max_iter,,0.2937148518300643,0.043134207092778314,0.061397083393203655,0.061397083393203655,0.040699205492185364,nan,nan
