risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,start_index,start_iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2000,2000,1,900,True,nan,nan,max_iter,,0.7176906414782014,0.2575399284326961,0.041457494081676316,0.041457494081676316,0.029031677982463422,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2100,2100,1,1000,True,nan,nan,max_iter,,0.7174582056416319,0.2573731384212551,0.04110893664941018,0.04110893664941018,0.028925247308440927,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2200,2200,1,1100,True,nan,nan,max_iter,,0.7172288234486767,0.2572085925927865,0.04072900605842056,0.04072900605842056,0.028727992714276285,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2300,2300,1,1200,True,nan,nan,max_iter,,0.7169984983728742,0.25704342333447827,0.04030584169513807,0.04030584169513807,0.028425015606605375,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2400,2400,1,1300,True,nan,nan,max_iter,,0.7167662586987396,0.2568769348044942,0.03983723792390925,0.03983723792390925,0.028015017045335155,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2500,2500,1,1400,True,nan,nan,max_iter,,0.7165346775441923,0.2567109720616798,0.039319770036326585,0.039319770036326585,0.027496347445166158,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2600,2600,1,1500,True,nan,nan,max_iter,,0.7163091547080656,0.2565494025592917,0.03876607156019396,0.03876607156019396,0.02690412143411569,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2700,2700,1,1600,True,nan,nan,max_iter,,0.7160952681127991,0.2563962165067708,0.03817558948594302,0.03817558948594302,0.026282685896828917,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2800,2800,1,1700,True,nan,nan,max_iter,,0.7158959682166048,0.25625351865439505,0.037540030448983464,0.037540030448983464,0.025732614618241556,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,2900,2900,1,1800,True,nan,nan,max_iter,,0.7157116202399257,0.25612156167322986,0.03688753895881902,0.03688753895881902,0.0252673231720828,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3000,3000,1,1900,True,nan,nan,max_iter,,0.7155426962651014,0.2560006750891656,0.03625889261314319,0.03625889261314319,0.02492071682350644,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3100,3100,1,2000,True,nan,nan,max_iter,,0.7153917395812106,0.25589267053051534,0.03567640456567467,0.03567640456567467,0.024683146600677275,-894.7122362670154,-399.03773339541164
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3100,3100,2,0,True,nan,nan,max_iter,,0.3625673655504903,0.06572754728111142,0.07015732590806034,0.07015732590806034,0.04393154900007312,0.5197186326644021,0.501982400258687
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3200,3200,2,100,True,nan,nan,max_iter,,0.7157622563293897,0.2561578037928695,0.03875480054109004,0.03875480054109004,0.03320666554184026,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3300,3300,2,200,True,nan,nan,max_iter,,0.7146695895810012,0.2553763111359384,0.037222328480883804,0.037222328480883804,0.02696115482221939,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3400,3400,2,300,True,nan,nan,max_iter,,0.714205699937434,0.25504489091156,0.03663654148653639,0.03663654148653639,0.02477989001501646,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3500,3500,2,400,True,nan,nan,max_iter,,0.7139245289372645,0.25484411650914757,0.03625924774369538,0.03625924774369538,0.023827430311643916,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3600,3600,2,500,True,nan,nan,max_iter,,0.7137258155459603,0.254702269888373,0.035935723032945455,0.035935723032945455,0.02330713132004414,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3700,3700,2,600,True,nan,nan,max_iter,,0.7135686519583953,0.2545901105288607,0.03560479891075441,0.03560479891075441,0.022962099155423132,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3800,3800,2,700,True,nan,nan,max_iter,,0.7134333792646675,0.2544935933245015,0.03525076316910203,0.03525076316910203,0.022680916151250452,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,3900,3900,2,800,True,nan,nan,max_iter,,0.7133096277015525,0.25440531248586373,0.03486931402623972,0.03486931402623972,0.022430235646999863,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4000,4000,2,900,True,nan,nan,max_iter,,0.7131911474193295,0.2543208063786499,0.03445026847375621,0.03445026847375621,0.02219269705256377,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4100,4100,2,1000,True,nan,nan,max_iter,,0.7130735525424422,0.2542369456677495,0.03398269705326595,0.03398269705326595,0.021962338850273988,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4200,4200,2,1100,True,nan,nan,max_iter,,0.7129532833781089,0.254151192139813,0.033451145604396215,0.033451145604396215,0.021737152085717415,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4300,4300,2,1200,True,nan,nan,max_iter,,0.712827109048654,0.2540612436973308,0.03283745895331269,0.03283745895331269,0.021514074828226537,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4400,4400,2,1300,True,nan,nan,max_iter,,0.7126919646601199,0.2539649182455508,0.03211698609315117,0.03211698609315117,0.021288990825131027,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4500,4500,2,1400,True,nan,nan,max_iter,,0.7125451694221073,0.2538603092333898,0.03125794042060448,0.03125794042060448,0.02106185001247146,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4600,4600,2,1500,True,nan,nan,max_iter,,0.7123852629094294,0.2537463814052684,0.03022441559472855,0.03022441559472855,0.02083567121259816,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4700,4700,2,1600,True,nan,nan,max_iter,,0.712213726389322,0.253624196028682,0.028987833490693893,0.028987833490693893,0.020607562244582045,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4800,4800,2,1700,True,nan,nan,max_iter,,0.712037155926217,0.2534984557097479,0.027557344853734178,0.027557344853734178,0.02038075260804939,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,4900,4900,2,1800,True,nan,nan,max_iter,,0.7118674010811813,0.25337759836103774,0.026014143717780436,0.026014143717780436,0.02015757544203778,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5000,5000,2,1900,True,nan,nan,max_iter,,0.7117163184161192,0.25327005894989735,0.02464138182822806,0.02464138182822806,0.019957593590123945,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5100,5100,2,2000,True,nan,nan,max_iter,,0.7115882431809766,0.25317891391669434,0.023547607964903294,0.023547607964903294,0.01978433915482758,-553.4763232363545,-13.568150865991331
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5100,5100,3,0,True,nan,nan,max_iter,,0.4366431148697312,0.09532860488157063,0.10299219710637053,0.09961367530925935,0.10299219710637053,0.5045404233045441,0.4931208476879705
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5200,5200,3,100,True,nan,nan,max_iter,,0.7324810934369408,0.26826427612128817,0.05109512187663179,0.05109512187663179,0.025035516386805567,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5300,5300,3,200,True,nan,nan,max_iter,,0.7306117051107608,0.2668967318224266,0.05161470942937918,0.05161470942937918,0.023178322335109525,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5400,5400,3,300,True,nan,nan,max_iter,,0.7295761900115676,0.2661407085158975,0.05111352609866604,0.05111352609866604,0.021638234510243604,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5500,5500,3,400,True,nan,nan,max_iter,,0.7288702548289223,0.26562592418718906,0.050238100249673345,0.050238100249673345,0.0213099545546091,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5600,5600,3,500,True,nan,nan,max_iter,,0.7283710093584805,0.2652621636369459,0.048930446129575755,0.048930446129575755,0.020760193486633605,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5700,5700,3,600,True,nan,nan,max_iter,,0.7280697968039657,0.2650428145090839,0.04825526688035142,0.04825526688035142,0.020057157717341123,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5800,5800,3,700,True,nan,nan,max_iter,,0.7279004778538937,0.2649195528299634,0.04687362015380969,0.04687362015380969,0.020750086607372875,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,5900,5900,3,800,True,nan,nan,max_iter,,0.7277474720586609,0.2648081915438857,0.04640371376730912,0.04640371376730912,0.019895958046965645,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6000,6000,3,900,True,nan,nan,max_iter,,0.7276175304355343,0.26471363529855285,0.04580194797486836,0.04580194797486836,0.019746062772444506,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6100,6100,3,1000,True,nan,nan,max_iter,,0.7275488492898047,0.26466366405145947,0.04526683091578931,0.04526683091578931,0.01915213580982089,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6200,6200,3,1100,True,nan,nan,max_iter,,0.7274504735561544,0.2645920957385367,0.04460127856090346,0.04460127856090346,0.019411859123099617,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6300,6300,3,1200,True,nan,nan,max_iter,,0.7273717877868664,0.2645348588341311,0.043989187947525044,0.043989187947525044,0.019427121026369898,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6400,6400,3,1300,True,nan,nan,max_iter,,0.7273055208791581,0.26448666035065177,0.04315437363102126,0.04315437363102126,0.019470569911661073,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6500,6500,3,1400,True,nan,nan,max_iter,,0.7272464732992486,0.2644437164630974,0.04293331999319938,0.04293331999319938,0.019316176118219175,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6600,6600,3,1500,True,nan,nan,max_iter,,0.7271890000348137,0.2644019208858161,0.04219760783173965,0.04219760783173965,0.01925271649906185,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6700,6700,3,1600,True,nan,nan,max_iter,,0.7271610971445547,0.26438163060023623,0.041733088988680556,0.041733088988680556,0.019475133029209224,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6800,6800,3,1700,True,nan,nan,max_iter,,0.7270951628376414,0.26433368791094813,0.041337372324018795,0.041337372324018795,0.019389119240753316,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,6900,6900,3,1800,True,nan,nan,max_iter,,0.7270542296983673,0.26430392646114315,0.0406912151002814,0.0406912151002814,0.019485208104705665,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7000,7000,3,1900,True,nan,nan,max_iter,,0.7270205906257824,0.2642794695969307,0.04011275197823094,0.04011275197823094,0.01930846622923693,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7100,7100,3,2000,True,nan,nan,max_iter,,0.7269792390190309,0.26424940698234467,0.03985341015357435,0.03985341015357435,0.019380313007870464,-215.63412695058267,146.3808450999497
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7100,7100,4,0,True,nan,nan,max_iter,,0.38289790737151796,0.07330540373474377,0.08569759122582221,0.08569759122582221,0.06961256780432179,0.5110970221663496,0.49090257979719576
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7200,7200,4,100,True,nan,nan,max_iter,,0.7189531179949133,0.2584467929373039,0.045970295691907914,0.045970295691907914,0.03483102858403586,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7300,7300,4,200,True,nan,nan,max_iter,,0.7153470683087146,0.2558607140689364,0.03140763072274044,0.03140763072274044,0.030641722531014715,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7400,7400,4,300,True,nan,nan,max_iter,,0.7138848918116474,0.25481581937846376,0.02818253254372538,0.02344912945441502,0.02818253254372538,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7500,7500,4,400,True,nan,nan,max_iter,,0.7132331453734222,0.2543507598296326,0.026618912449149768,0.021933160342285096,0.026618912449149768,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7600,7600,4,500,True,nan,nan,max_iter,,0.7128723877683469,0.2540935206212722,0.025545257692385415,0.020984500228877434,0.025545257692385415,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7700,7700,4,600,True,nan,nan,max_iter,,0.712616494447363,0.2539111340792242,0.024594736146040908,0.020303818562506182,0.024594736146040908,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7800,7800,4,700,True,nan,nan,max_iter,,0.7124206160763589,0.25377156710530935,0.0237675157107195,0.019856902665681853,0.0237675157107195,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,7900,7900,4,800,True,nan,nan,max_iter,,0.712261471303446,0.2536582017516748,0.02312044387030321,0.019533424803995336,0.02312044387030321,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8000,8000,4,900,True,nan,nan,max_iter,,0.7121267407038506,0.25356224741274463,0.02263264253821179,0.019286421971771217,0.02263264253821179,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8100,8100,4,1000,True,nan,nan,max_iter,,0.7120106727152642,0.25347959903022155,0.02226618129572072,0.01909063426587121,0.02226618129572072,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8200,8200,4,1100,True,nan,nan,max_iter,,0.7119107963887665,0.2534084910074439,0.021990010016046502,0.018930910794374034,0.021990010016046502,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8300,8300,4,1200,True,nan,nan,max_iter,,0.7118256662404181,0.25334788955930754,0.02181295364612723,0.01880142244750438,0.02181295364612723,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8400,8400,4,1300,True,nan,nan,max_iter,,0.7117536699323717,0.25329664333109975,0.021702473922007304,0.018695035745670774,0.021702473922007304,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8500,8500,4,1400,True,nan,nan,max_iter,,0.7116927757369066,0.2532533035180514,0.021642568740696366,0.01860935510762196,0.021642568740696366,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8600,8600,4,1500,True,nan,nan,max_iter,,0.711640823835162,0.25321633107439406,0.021597551381157765,0.018535364818045186,0.021597551381157765,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8700,8700,4,1600,True,nan,nan,max_iter,,0.7115958820284171,0.25318434965990044,0.021558345766966025,0.018471976207994456,0.021558345766966025,-729.7367381500762,-105.96386150978535
cvar,1000,50,20228123,0.5,0.5,0.001,0.002,200.0,0.5,2000,32,0.01,100,100,minibatch,0,8800,8800,4,1700,True,nan,nan,max_iter,,0.7115564168865115,0.25315626720618545,0.021519086591136827,0.018416135932249222,0.021519086591136827,-729.7367381500762,-105.96386150978535
