risk,K,n,rep,seed,method,status,success,censored,time_limit_s,time_s,observed_time_s,source,exit_code,status_message,gamma,alpha,epsilon,epsilon_scr,support_kappa,support_tau,max_candidates,n_screen_starts,n_support_starts,screen_maxiter,support_maxiter,stochastic_max_iter,stochastic_minibatch_size,stochastic_entropy_kappa,stochastic_smoothing_tau,stochastic_step_size,stochastic_step_decay,stochastic_logit_bound,stochastic_gradient_clip_norm,stochastic_record_every,stochastic_certify_every,stochastic_regret_tolerance,eta,regret1,regret2,has_profile,error,solver,candidate_index,support_eta,screen_eta,best_screen_eta,best_screen_success,best_screen_violation,best_screen_candidate_index,best_screen_message,support_violation,residual_norm,objective,iterations,best_certificate_eta,best_certificate_iteration,uncapped_success,uncapped_eta
cvar,30,50,0,1305123,restricted_mcp,completed,False,False,86400,2.093465500001912,2.093465500001912,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,0,1305123,stochastic_full_batch,completed,False,False,86400,265.50111650699546,265.50111650699546,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008444854989872908,0.008444854989872908,0.007667280076411209,True,,,,nan,nan,,,,,,nan,0.7092895500067163,0.2515458328743651,1000,0.008444854989872908,1000,,
cvar,30,50,0,1305123,stochastic_minibatch,completed,False,False,86400,253.57678685399878,253.57678685399878,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008658915094276298,0.008658915094276298,0.007601043348675951,True,,,,nan,nan,,,,,,nan,0.7083423200816377,0.25087442120931863,1000,0.008658915094276298,1000,,
cvar,30,50,1,1305124,mcp,completed,False,False,86400,10.455021009001939,10.455021009001939,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,1,1305124,screened_dual,completed,False,False,86400,4643.994701200994,4643.994701200994,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,1,1305124,action_dual,completed,True,False,86400,1299.3208824950052,1299.3208824950052,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009976977650752561,0.009976977650529517,0.009976977650752561,True,,,27,0.009976977650752561,nan,,,,,,1.4777956636180534e-11,nan,nan,,nan,,,
cvar,30,50,1,1305124,restricted_mcp,completed,False,False,86400,1.7262546759957331,1.7262546759957331,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,1,1305124,stochastic_full_batch,completed,False,False,86400,264.2963968920012,264.2963968920012,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009117019284845318,0.009117019284845318,0.0075295544867446385,True,,,,nan,nan,,,,,,nan,0.7095566881687487,0.2517353468625015,1000,0.009117019284845318,1000,,
cvar,30,50,1,1305124,stochastic_minibatch,completed,False,False,86400,263.35047853599826,263.35047853599826,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00911197540997477,0.00911197540997477,0.007523208847991847,True,,,,nan,nan,,,,,,nan,0.7095439234032296,0.25172628961922405,1000,0.00911197540997477,1000,,
cvar,30,50,2,1305125,mcp,completed,False,False,86400,9.878650063998066,9.878650063998066,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,2,1305125,screened_dual,completed,False,False,86400,4457.027141964005,4457.027141964005,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,2,1305125,action_dual,completed,True,False,86400,2097.151228646995,2097.151228646995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009853974000979537,0.009853974000979537,0.00985397400093957,True,,,44,0.009853974000979537,nan,,,,,,3.5704772471945034e-13,nan,nan,,nan,,,
cvar,30,50,2,1305125,restricted_mcp,completed,False,False,86400,3.0683879149946733,3.0683879149946733,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,2,1305125,stochastic_full_batch,completed,False,False,86400,254.17296197399992,254.17296197399992,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009592078025574102,0.009592078025574102,0.009001970772800627,True,,,,nan,nan,,,,,,nan,0.7093051669667835,0.2515569099428883,1000,0.009592078025574102,1000,,
cvar,30,50,2,1305125,stochastic_minibatch,completed,False,False,86400,250.13129116399796,250.13129116399796,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009570249923355534,0.009570249923355534,0.0092393966624022,True,,,,nan,nan,,,,,,nan,0.7081264572748289,0.25072153974630007,1000,0.009570249923355534,1000,,
cvar,30,50,3,1305126,mcp,completed,False,False,86400,9.278119659997174,9.278119659997174,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,3,1305126,screened_dual,completed,False,False,86400,4421.185841004,4421.185841004,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,3,1305126,action_dual,completed,True,False,86400,6154.270532342001,6154.270532342001,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00981650691802316,0.009816506917441403,0.00981650691802316,True,,,121,0.00981650691802316,nan,,,,,,2.407962718109502e-12,nan,nan,,nan,,,
cvar,30,50,3,1305126,restricted_mcp,completed,False,False,86400,2.5459687580005266,2.5459687580005266,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,3,1305126,stochastic_full_batch,completed,False,False,86400,250.5389666830015,250.5389666830015,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009346369175316727,0.009346369175316727,0.008108115137635041,True,,,,nan,nan,,,,,,nan,0.709621217368779,0.251781136069974,1000,0.009346369175316727,1000,,
cvar,30,50,3,1305126,stochastic_minibatch,completed,False,False,86400,256.8331752640006,256.8331752640006,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009650584971623855,0.009650584971623855,0.008374694216926049,True,,,,nan,nan,,,,,,nan,0.7073724465240864,0.25018788905073575,1000,0.009650584971623855,1000,,
cvar,30,50,4,1305127,mcp,completed,False,False,86400,9.918633695997414,9.918633695997414,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,4,1305127,screened_dual,completed,False,False,86400,4309.266515272997,4309.266515272997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,4,1305127,action_dual,completed,True,False,86400,2190.548418904,2190.548418904,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.008004249868087454,0.008004249867991087,0.008004249868087454,True,,,45,0.008004249868087454,nan,,,,,,1.3354151118250002e-11,nan,nan,,nan,,,
cvar,30,50,4,1305127,restricted_mcp,completed,False,False,86400,3.175043982999341,3.175043982999341,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,4,1305127,stochastic_full_batch,completed,False,False,86400,258.91791677100264,258.91791677100264,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.011699270180590526,0.00744432936694206,0.011699270180590526,True,,,,nan,nan,,,,,,nan,0.7091483365411406,0.2514456816095334,1000,0.011699270180590526,1000,,
cvar,30,50,4,1305127,stochastic_minibatch,completed,False,False,86400,248.48886874599702,248.48886874599702,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.012043270465257438,0.007686286312201807,0.012043270465257438,True,,,,nan,nan,,,,,,nan,0.708067363231489,0.2506796954367967,1000,0.012043270465257438,1000,,
cvar,30,50,5,1305128,mcp,completed,False,False,86400,15.985867026996857,15.985867026996857,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,5,1305128,screened_dual,completed,False,False,86400,4162.741442512997,4162.741442512997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,5,1305128,action_dual,completed,True,False,86400,1977.9963415169987,1977.9963415169987,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009504850852233071,0.009504850852233071,0.00950485085220698,True,,,42,0.009504850852233071,nan,,,,,,5.381251000358134e-13,nan,nan,,nan,,,
cvar,30,50,5,1305128,restricted_mcp,completed,False,False,86400,1.1432576099978178,1.1432576099978178,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,5,1305128,stochastic_full_batch,completed,False,False,86400,251.994802383997,251.994802383997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010556186621542785,0.0073609616139292955,0.010556186621542785,True,,,,nan,nan,,,,,,nan,0.7093670310113337,0.2516007923429172,1000,0.010556186621542785,1000,,
cvar,30,50,5,1305128,stochastic_minibatch,completed,False,False,86400,250.67121106999548,250.67121106999548,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010968125681578345,0.007451150375387572,0.010968125681578345,True,,,,nan,nan,,,,,,nan,0.7073116874108737,0.25014491157400875,1000,0.010968125681578345,1000,,
cvar,30,50,6,1305129,mcp,completed,False,False,86400,9.956569900998147,9.956569900998147,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,6,1305129,screened_dual,completed,False,False,86400,4406.605432954006,4406.605432954006,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,6,1305129,action_dual,completed,True,False,86400,561.6393503220024,561.6393503220024,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.006659448091855258,0.006659448091855258,0.006659448091850706,True,,,12,0.006659448091855258,nan,,,,,,1.1657341758564144e-14,nan,nan,,nan,,,
cvar,30,50,6,1305129,restricted_mcp,completed,False,False,86400,1.1740131490005297,1.1740131490005297,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,6,1305129,stochastic_full_batch,completed,False,False,86400,256.14694758199767,256.14694758199767,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.01043855167049823,0.01043855167049823,0.009144451378875873,True,,,,nan,nan,,,,,,nan,0.7095058671436157,0.25169928775560707,1000,0.01043855167049823,1000,,
cvar,30,50,6,1305129,stochastic_minibatch,completed,False,False,86400,257.0525002409995,257.0525002409995,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010442392702415537,0.010442392702415537,0.00912963627026342,True,,,,nan,nan,,,,,,nan,0.7094833645700811,0.2516833223008413,1000,0.010442392702415537,1000,,
cvar,30,50,7,1305130,mcp,completed,False,False,86400,9.298667958995793,9.298667958995793,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,7,1305130,screened_dual,completed,False,False,86400,4429.515633208997,4429.515633208997,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,7,1305130,action_dual,completed,True,False,86400,17886.984604248,17886.984604248,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009385889918323231,0.009385889918286039,0.009385889918323231,True,,,358,0.009385889918323231,nan,,,,,,1.7344459202206508e-12,nan,nan,,nan,,,
cvar,30,50,7,1305130,restricted_mcp,completed,False,False,86400,6.534371105997707,6.534371105997707,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,7,1305130,stochastic_full_batch,completed,False,False,86400,276.16069435000827,276.16069435000827,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009161978609959709,0.008537671917897949,0.009161978609959709,True,,,,nan,nan,,,,,,nan,0.7094909427732013,0.251688698938603,1000,0.009161978609959709,1000,,
cvar,30,50,7,1305130,stochastic_minibatch,completed,False,False,86400,275.15462885200395,275.15462885200395,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009404938465007062,0.008759087911511587,0.009404938465007062,True,,,,nan,nan,,,,,,nan,0.7097389172907356,0.2518646653585128,1000,0.009404938465007062,200,,
cvar,30,50,8,1305131,mcp,completed,False,False,86400,12.862256745000195,12.862256745000195,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,8,1305131,screened_dual,completed,False,False,86400,4686.063108547001,4686.063108547001,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,8,1305131,action_dual,completed,True,False,86400,1339.9892888739996,1339.9892888739996,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.00777482641705618,0.007774826416506286,0.00777482641705618,True,,,27,0.00777482641705618,nan,,,,,,1.0759393376247317e-11,nan,nan,,nan,,,
cvar,30,50,8,1305131,restricted_mcp,completed,False,False,86400,4.69006461599929,4.69006461599929,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,8,1305131,stochastic_full_batch,completed,False,False,86400,260.26991655599704,260.26991655599704,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010073339495108302,0.006306184718158914,0.010073339495108302,True,,,,nan,nan,,,,,,nan,0.7090585283946443,0.25138199834458935,1000,0.010073339495108302,1000,,
cvar,30,50,8,1305131,stochastic_minibatch,completed,False,False,86400,254.3904831289983,254.3904831289983,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010485308587129982,0.006656176269466574,0.010485308587129982,True,,,,nan,nan,,,,,,nan,0.7073164420566154,0.25014827460181466,1000,0.010485308587129982,1000,,
cvar,30,50,9,1305132,mcp,completed,False,False,86400,10.333526962000178,10.333526962000178,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,9,1305132,screened_dual,completed,False,False,86400,4469.951649629998,4469.951649629998,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,9,1305132,action_dual,completed,True,False,86400,855.578083432003,855.578083432003,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.006741072904234979,0.006741072904231538,0.006741072904234979,True,,,19,0.006741072904234979,nan,,,,,,2.8310687127941492e-14,nan,nan,,nan,,,
cvar,30,50,9,1305132,restricted_mcp,completed,False,False,86400,308.6172853090029,308.6172853090029,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,9,1305132,stochastic_full_batch,completed,False,False,86400,261.9852569670038,261.9852569670038,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.011274400148960195,0.011274400148960195,0.0076097035215472175,True,,,,nan,nan,,,,,,nan,0.7094589772678767,0.2516660202129908,1000,0.011274400148960195,1000,,
cvar,30,50,9,1305132,stochastic_minibatch,completed,False,False,86400,257.4105972879988,257.4105972879988,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.011468527985965316,0.011468527985965316,0.007821410881972635,True,,,,nan,nan,,,,,,nan,0.6568661077167566,0.21573654173348084,1000,0.011468527985965316,1000,,
cvar,30,50,10,1305133,mcp,completed,False,False,86400,10.822487378994992,10.822487378994992,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,10,1305133,screened_dual,completed,False,False,86400,4406.219120248003,4406.219120248003,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,10,1305133,action_dual,completed,True,False,86400,2561.5767906839974,2561.5767906839974,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.009074809822937957,0.009074809822937957,0.00907480982293718,True,,,51,0.009074809822937957,nan,,,,,,8.881784197001252e-15,nan,nan,,nan,,,
cvar,30,50,10,1305133,restricted_mcp,completed,False,False,86400,1.7439605109975673,1.7439605109975673,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,10,1305133,stochastic_full_batch,completed,False,False,86400,272.19134692999796,272.19134692999796,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010386922175274371,0.010386922175274371,0.008142755609733154,True,,,,nan,nan,,,,,,nan,0.709943623988219,0.2520099746207628,1000,0.010386922175274371,1000,,
cvar,30,50,10,1305133,stochastic_minibatch,completed,False,False,86400,263.5748776039982,263.5748776039982,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010734555862818795,0.010734555862818795,0.008120810636378373,True,,,,nan,nan,,,,,,nan,0.7085208131888079,0.2510008713608648,1000,0.010734555862818795,1000,,
cvar,30,50,11,1305134,mcp,completed,False,False,86400,10.41308540099999,10.41308540099999,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,11,1305134,screened_dual,completed,False,False,86400,4606.238488906005,4606.238488906005,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,11,1305134,action_dual,completed,True,False,86400,452.0505130360034,452.0505130360034,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.0069325268787097105,0.0069325268787097105,0.006932526878612788,True,,,9,0.0069325268787097105,nan,,,,,,4.677880305337112e-11,nan,nan,,nan,,,
cvar,30,50,11,1305134,restricted_mcp,completed,False,False,86400,2.6486550030022045,2.6486550030022045,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
cvar,30,50,11,1305134,stochastic_full_batch,completed,False,False,86400,257.2693854390018,257.2693854390018,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.010102867399621851,0.0071159841619075626,0.010102867399621851,True,,,,nan,nan,,,,,,nan,0.7093154129316087,0.2515641775111693,1000,0.010102867399621851,1000,,
cvar,30,50,11,1305134,stochastic_minibatch,completed,False,False,86400,252.48880415099848,252.48880415099848,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,0.01022727533547918,0.0073147615555682055,0.01022727533547918,True,,,,nan,nan,,,,,,nan,0.7084025906415281,0.2509171152138142,1000,0.01022727533547918,1000,,
cvar,30,50,12,1305135,mcp,completed,False,False,86400,9.913564816000871,9.913564816000871,legacy_reused,,,0.5,0.5,0.01,0.006666666666666667,8,6,1000,3,20,1000,1000,1000,6,0.1,0.02,1.0,0.5,20.0,,0,100,0.001,nan,nan,nan,False,Cannot load a SolverResults object with bad status: error,,,nan,nan,,,,,,nan,nan,nan,,nan,,,
