risk,K,n,rep,seed,gamma,alpha,epsilon,low,high,profile,uniform_success,uniform_eta,uniform_regret1,uniform_regret2,uniform_rho1,uniform_rho2,uniform_time_s
cvar,30,10,36,1301159,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017241051108756178,0.017241051108756178,0.014538324371137779,0.4841894144533885,0.4882113202206104,0.0013129999861121178
cvar,30,10,37,1301160,0.5,0.5,0.01,0.0,1.0,uniform,True,0.008506931047011224,0.007139967512916012,0.008506931047011224,0.48166534687123297,0.4875242205188727,0.0013278331607580185
cvar,30,10,38,1301161,0.5,0.5,0.01,0.0,1.0,uniform,True,0.00811531483082234,0.005971906391473547,0.00811531483082234,0.4779814232110555,0.4903106604109269,0.0013707908801734447
cvar,30,10,39,1301162,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01350715109337669,0.01350715109337669,0.0063414884813017824,0.48338817031247605,0.48856669832573807,0.00132416607812047
cvar,30,10,40,1301163,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01042451004769851,0.007627735772246957,0.01042451004769851,0.4823649995955819,0.4881965428800903,0.0013359999284148216
cvar,30,10,41,1301164,0.5,0.5,0.01,0.0,1.0,uniform,False,0.024740665809241946,0.024740665809241946,0.010287730005576812,0.48359486765580206,0.48034004638780803,0.0013149580918252468
cvar,30,10,42,1301165,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015410063335355162,0.007179968837158879,0.015410063335355162,0.4903734427602057,0.4869645809624133,0.001341040711849928
cvar,30,10,43,1301166,0.5,0.5,0.01,0.0,1.0,uniform,False,0.030842191875837255,0.030842191875837255,0.011503804255973749,0.48449230397949616,0.4844480808121312,0.001320541836321354
cvar,30,10,44,1301167,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017139076868229797,0.017139076868229797,0.01368491631804547,0.4937244728985899,0.49117213867490706,0.0013289167545735836
cvar,30,10,45,1301168,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014232894784426742,0.014232894784426742,0.009277898220754477,0.4863112655448523,0.48742143971287144,0.0013142917305231094
cvar,30,10,46,1301169,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010578906810750799,0.010578906810750799,0.007836327274588162,0.48943732510842963,0.48713976918979474,0.0013487497344613075
cvar,30,10,47,1301170,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010641880849183216,0.00826572073925802,0.010641880849183216,0.48889597674949303,0.48269270451992957,0.00134312454611063
cvar,30,10,48,1301171,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011214626224848867,0.008094701585861674,0.011214626224848867,0.4889882109843212,0.48522954669659135,0.0013029160909354687
cvar,30,10,49,1301172,0.5,0.5,0.01,0.0,1.0,uniform,False,0.033482739838532005,0.033482739838532005,0.01631308323244962,0.4847296956017666,0.49258620075561776,0.0012999172322452068
cvar,30,10,50,1301173,0.5,0.5,0.01,0.0,1.0,uniform,False,0.024672965622058007,0.013705753561311096,0.024672965622058007,0.48995221950047185,0.47912202437858586,0.001325041987001896
cvar,30,10,51,1301174,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014552243163078737,0.010961563064903257,0.014552243163078737,0.4911232812785382,0.47950358944536847,0.0013080411590635777
cvar,30,10,52,1301175,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010487601085523879,0.010487601085523879,0.009807428035818966,0.4875346945919637,0.4942341809422283,0.001320917159318924
cvar,30,10,53,1301176,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017743926611445582,0.014212227246775011,0.017743926611445582,0.4843798497769961,0.4890566019503864,0.0013115420006215572
cvar,30,10,54,1301177,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014106571364200016,0.008324585840595589,0.014106571364200016,0.4814570645874595,0.48742447699360936,0.0013323752209544182
cvar,30,10,55,1301178,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009070204369994006,0.009070204369994006,0.004545020985988635,0.4829357099089905,0.48481481780676167,0.0013456251472234726
cvar,30,10,56,1301179,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013213708773693433,0.013213708773693433,0.012279537515725303,0.4974739920373684,0.49025489757222873,0.0013624168932437897
cvar,30,10,57,1301180,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015560074129276291,0.015559403578191466,0.015560074129276291,0.4919305047477018,0.4955648666487782,0.0013278340920805931
cvar,30,10,58,1301181,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015085192738938769,0.01298745165777232,0.015085192738938769,0.49516588060545447,0.48750024375787243,0.0013112081214785576
cvar,30,10,59,1301182,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016733011047357638,0.011543994701299187,0.016733011047357638,0.5007642652239923,0.48825002337602247,0.00132350018247962
cvar,30,10,60,1301183,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011323959607340117,0.011323959607340117,0.008189906633864485,0.4837780505574415,0.49185188309948463,0.0013143331743776798
cvar,30,10,61,1301184,0.5,0.5,0.01,0.0,1.0,uniform,False,0.022039077838572063,0.022039077838572063,0.012214601678845804,0.4898880350802669,0.4878352025727356,0.0013011670671403408
cvar,30,10,62,1301185,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010568109034870043,0.010568109034870043,0.002247888927059294,0.48647887665983647,0.4987358776549783,0.0013256669044494629
cvar,30,10,63,1301186,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01476890901096517,0.011078933695433058,0.01476890901096517,0.4944346916070545,0.4892299853675717,0.001324374694377184
cvar,30,10,64,1301187,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01349166219523551,0.01349166219523551,0.008200265265839168,0.47800121055033934,0.48358037346365046,0.0013084588572382927
cvar,30,10,65,1301188,0.5,0.5,0.01,0.0,1.0,uniform,False,0.026490664177398038,0.026490664177398038,0.009237072743350339,0.4936206406154033,0.4962973298470325,0.0013184580020606518
cvar,30,10,66,1301189,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010488892528571603,0.008462155153244777,0.010488892528571603,0.4861956580022533,0.4860833151588928,0.0013335407711565495
cvar,30,10,67,1301190,0.5,0.5,0.01,0.0,1.0,uniform,False,0.019739544844733836,0.010989232411791339,0.019739544844733836,0.4883533008777515,0.47900423299414097,0.0013004159554839134
cvar,30,10,68,1301191,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011424323582802987,0.007961323142185006,0.011424323582802987,0.48794902425578957,0.4962352920562959,0.0013027917593717575
cvar,30,10,69,1301192,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013009569860899961,0.013009569860899961,0.010822835962247424,0.4819333007671711,0.4985415581357221,0.0013172500766813755
cvar,30,10,70,1301193,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012450589009291357,0.007412075132787743,0.012450589009291357,0.48905847004285075,0.48330530376529146,0.0013298341073095798
cvar,30,10,71,1301194,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013589086034894782,0.009481032195174932,0.013589086034894782,0.48341995880729904,0.48463424544293543,0.001332750078290701
cvar,30,10,72,1301195,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010045230923220294,0.010045230923220294,0.005762700163184142,0.4843178837292682,0.4892551885427696,0.0013477909378707409
cvar,30,10,73,1301196,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016964818680378857,0.007962385939778771,0.016964818680378857,0.48350191808132265,0.48954259139088546,0.0013303752057254314
cvar,30,10,74,1301197,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01391875029510542,0.011759512156801655,0.01391875029510542,0.4874439649087452,0.48839697880881333,0.0013045421801507473
cvar,30,10,75,1301198,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01248846340202786,0.01248846340202786,0.006112251385230805,0.485058204788225,0.49689824942581623,0.0013307910412549973
cvar,30,10,76,1301199,0.5,0.5,0.01,0.0,1.0,uniform,False,0.019567903424262068,0.019567903424262068,0.008790710956699865,0.482958520228853,0.4879997152928009,0.001313582994043827
cvar,30,10,77,1301200,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013144825780123326,0.009911048727970218,0.013144825780123326,0.48432700820823366,0.4923218880075535,0.0013432917185127735
cvar,30,10,78,1301201,0.5,0.5,0.01,0.0,1.0,uniform,False,0.0251992235806503,0.013140698405398554,0.0251992235806503,0.4831822853783778,0.4823922621439827,0.001319249626249075
cvar,30,10,79,1301202,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014757945893914104,0.014757945893914104,0.010272357864208659,0.49011992787582126,0.4984557167067796,0.0013773748651146889
cvar,30,10,80,1301203,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011459305175659962,0.011459305175659962,0.007550503122578656,0.49208971774466326,0.4899657444035897,0.0013321670703589916
cvar,30,10,81,1301204,0.5,0.5,0.01,0.0,1.0,uniform,False,0.02310199803495866,0.02310199803495866,0.014251787416493356,0.4833613555789918,0.49499126939751426,0.0012967092916369438
cvar,30,10,82,1301205,0.5,0.5,0.01,0.0,1.0,uniform,False,0.019263339544062674,0.019263339544062674,0.0070077500466800835,0.490811977018067,0.4966480424790949,0.0013078749179840088
cvar,30,10,83,1301206,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014154694918198318,0.007538619400254021,0.014154694918198318,0.4877029124696851,0.4842135104342013,0.0013271248899400234
cvar,30,10,84,1301207,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012615508208507431,0.011606010672278066,0.012615508208507431,0.48919974604167205,0.49088332641093635,0.001331124920397997
cvar,30,10,85,1301208,0.5,0.5,0.01,0.0,1.0,uniform,False,0.02256875742412834,0.010658923275998267,0.02256875742412834,0.48051462356572305,0.49096850417082505,0.0013225828297436237
cvar,30,10,86,1301209,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01655832024842857,0.01655832024842857,0.012447056735121143,0.48647310942025584,0.4814210204146999,0.0013136249035596848
cvar,30,10,87,1301210,0.5,0.5,0.01,0.0,1.0,uniform,False,0.018193203790420498,0.0046553651349994785,0.018193203790420498,0.4797102402451617,0.48619110512100155,0.001321832649409771
cvar,30,10,88,1301211,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010966119909780303,0.00997270178617965,0.010966119909780303,0.49589137007717815,0.4944215163802613,0.001322875265032053
cvar,30,10,89,1301212,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016734243409920246,0.009226160460501065,0.016734243409920246,0.48270323419987937,0.4908137268602458,0.001317041926085949
cvar,30,10,90,1301213,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01642753148742343,0.01642753148742343,0.015379706127743309,0.4930188052886247,0.4919582375474094,0.0013165422715246677
cvar,30,10,91,1301214,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013444329321535498,0.01103340164197264,0.013444329321535498,0.4856967799746206,0.4889305213317321,0.0013362499885261059
cvar,30,10,92,1301215,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016720925310999835,0.013846913312039688,0.016720925310999835,0.49761003974839024,0.4957245370156392,0.001310541294515133
cvar,30,10,93,1301216,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017903219715791396,0.017903219715791396,0.013393622632233149,0.48088038926974813,0.48999659337963536,0.0013182498514652252
cvar,30,10,94,1301217,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01530957057731952,0.01530957057731952,0.010029941254151686,0.49030144106996254,0.48103314389087076,0.0013678749091923237
cvar,30,10,95,1301218,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009209322677915466,0.007289337031256282,0.009209322677915466,0.4858055845020456,0.48579499548793315,0.0013478747569024563
cvar,30,10,96,1301219,0.5,0.5,0.01,0.0,1.0,uniform,False,0.018920523906955977,0.01758517411839422,0.018920523906955977,0.4924644000876458,0.47853076165888087,0.0013069580309092999
cvar,30,10,97,1301220,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016155394105556886,0.016155394105556886,0.006985673262825454,0.483172427914049,0.49002732878957533,0.0013267500326037407
cvar,30,10,98,1301221,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011960126600375598,0.011960126600375598,0.01082726548458629,0.48793158069730236,0.4863584189930533,0.0013061673380434513
cvar,30,10,99,1301222,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01672455407241058,0.014457608911612074,0.01672455407241058,0.4823036929399809,0.483746725578146,0.0013066250830888748
cvar,30,20,0,1302123,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010027195722992932,0.008245048430580715,0.010027195722992932,0.4952891703714688,0.49563454126132733,0.00154391722753644
cvar,30,20,1,1302124,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012913611747000009,0.009900744391243832,0.012913611747000009,0.4978822730357068,0.4917158912597258,0.0014650411903858185
cvar,30,20,2,1302125,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011995082031403481,0.011995082031403481,0.010829915490161435,0.4998277122733275,0.49749051871263017,0.0015072077512741089
cvar,30,20,3,1302126,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013596496739405661,0.008471415535400206,0.013596496739405661,0.49561541196107506,0.4927850814304854,0.001466624904423952
cvar,30,20,4,1302127,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01490700563746139,0.007161444273308615,0.01490700563746139,0.4941250541453584,0.4927714137879987,0.0014838329516351223
cvar,30,20,5,1302128,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012106251693238312,0.012106251693238312,0.010206798583662746,0.5006545332707837,0.49440067676674787,0.0014711660332977772
cvar,30,20,6,1302129,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013994774199816096,0.010491987127557056,0.013994774199816096,0.492686611779382,0.48743774494024417,0.001481583807617426
cvar,30,20,7,1302130,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009539184807208279,0.008677439210135085,0.009539184807208279,0.49126924537937666,0.4940659989833801,0.001537791918963194
cvar,30,20,8,1302131,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015762235118402912,0.015762235118402912,0.0110498014594399,0.4944733886251046,0.4965984825684484,0.0014767087996006012
cvar,30,20,9,1302132,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01668275342658665,0.01668275342658665,0.013768559415961112,0.48818495563438546,0.49414596122936816,0.0014897091314196587
cvar,30,20,10,1302133,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014478927521139273,0.014478927521139273,0.012609760628759625,0.4944539344970678,0.4926505651494919,0.0014667077921330929
cvar,30,20,11,1302134,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016145716281861622,0.016145716281861622,0.009645846979425332,0.4973432262863449,0.49619088030391684,0.0015337499789893627
cvar,30,20,12,1302135,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013121336411139939,0.013121336411139939,0.009171335583510798,0.4939442460517463,0.4927801552197092,0.001490333117544651
cvar,30,20,13,1302136,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017911571519212854,0.008861346607567877,0.017911571519212854,0.49821253858192016,0.4910621586789976,0.001494124997407198
cvar,30,20,14,1302137,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01081418629832076,0.01081418629832076,0.007487446425195943,0.49101518594718974,0.49177514792374477,0.0015141251496970654
cvar,30,20,15,1302138,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012932510371141348,0.012932510371141348,0.009579941913753887,0.4913105586997241,0.4967441100322958,0.0015017502009868622
cvar,30,20,16,1302139,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010200539207470272,0.0060522326774367086,0.010200539207470272,0.4935273864580688,0.4929203151995791,0.0015145828947424889
cvar,30,20,17,1302140,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012460546443754716,0.012460546443754716,0.007698987041471261,0.4929803388538804,0.495272842035877,0.0015094997361302376
cvar,30,20,18,1302141,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011933343179869715,0.011933343179869715,0.010858150071336836,0.4934419372822463,0.4946476888471325,0.0014925841242074966
cvar,30,20,19,1302142,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01097362458851292,0.01097362458851292,0.010386892309598883,0.49864718857976165,0.49748024453796336,0.0014947080053389072
cvar,30,20,20,1302143,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014209605105004852,0.011560718534924741,0.014209605105004852,0.4916922229742399,0.4952003967570831,0.001462250016629696
cvar,30,20,21,1302144,0.5,0.5,0.01,0.0,1.0,uniform,False,0.016291282329850443,0.008748751121631149,0.016291282329850443,0.49415174525897093,0.4929742080239301,0.0014629592187702656
cvar,30,20,22,1302145,0.5,0.5,0.01,0.0,1.0,uniform,False,0.02369916321082499,0.02369916321082499,0.0147554873796647,0.49433733649620926,0.4895308403809977,0.0014663753099739552
cvar,30,20,23,1302146,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013239618624456773,0.013239618624456773,0.012755211853184345,0.49413653861916795,0.4928825503084047,0.0014697923325002193
cvar,30,20,24,1302147,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015871796724814202,0.00791924174267511,0.015871796724814202,0.49740337352575503,0.49523744756746735,0.0015052501112222672
cvar,30,20,25,1302148,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01629098026361603,0.007143393751009197,0.01629098026361603,0.4959895932472623,0.4953711680374699,0.0015117079019546509
cvar,30,20,26,1302149,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01597216197174034,0.011291149325274086,0.01597216197174034,0.4939405469447832,0.4943827216667379,0.001481624785810709
cvar,30,20,27,1302150,0.5,0.5,0.01,0.0,1.0,uniform,False,0.018025478883585577,0.018025478883585577,0.011792465292412457,0.4963487701449348,0.4970545183734904,0.0014538750983774662
cvar,30,20,28,1302151,0.5,0.5,0.01,0.0,1.0,uniform,False,0.0124184605559155,0.0124184605559155,0.008869174916814437,0.49178709075819355,0.4956230339250884,0.0014922916889190674
cvar,30,20,29,1302152,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013576706589178977,0.013576706589178977,0.01254439475401059,0.49647739384739564,0.4962716298500536,0.0014734999276697636
cvar,30,20,30,1302153,0.5,0.5,0.01,0.0,1.0,uniform,False,0.02105027655288738,0.02105027655288738,0.013045744357515987,0.4968810264089655,0.49692159455087276,0.0014699590392410755
cvar,30,20,31,1302154,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013047385640926557,0.010973322734693147,0.013047385640926557,0.49897147802275804,0.49257284323495854,0.0014663338661193848
cvar,30,20,32,1302155,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015378413199092666,0.015378413199092666,0.014842809200608653,0.4927613951901006,0.4935218437003691,0.0014800000935792923
cvar,30,20,33,1302156,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013863746900956042,0.013863746900956042,0.012268845382615579,0.4968606213783232,0.49720703186012544,0.0015166252851486206
cvar,30,20,34,1302157,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012896530553126118,0.012896530553126118,0.010047444495010494,0.49775848428964453,0.49519320531760114,0.0015214583836495876
cvar,30,20,35,1302158,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014185693607252692,0.014185693607252692,0.010245072958389723,0.4934914939186558,0.4929755683838859,0.0014720000326633453
cvar,30,20,36,1302159,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012262923381979318,0.011665450603301819,0.012262923381979318,0.49533765314651323,0.49305808054971956,0.0014605829492211342
cvar,30,20,37,1302160,0.5,0.5,0.01,0.0,1.0,uniform,False,0.019953249931757233,0.009950231188017578,0.019953249931757233,0.49907461945429593,0.49670403005057345,0.0014568339101970196
cvar,30,20,38,1302161,0.5,0.5,0.01,0.0,1.0,uniform,False,0.017282402263071095,0.017282402263071095,0.006846848782435133,0.4983535402767534,0.49273379694851527,0.0014840839430689812
cvar,30,20,39,1302162,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009555608617405453,0.009555608617405453,0.009388537350332293,0.49997640460638526,0.4977753222240878,0.0014810417778789997
cvar,30,20,40,1302163,0.5,0.5,0.01,0.0,1.0,uniform,True,0.008958868866309255,0.008561593030051495,0.008958868866309255,0.4950344760452216,0.4867380442985344,0.0014947089366614819
cvar,30,20,41,1302164,0.5,0.5,0.01,0.0,1.0,uniform,False,0.018468382174489262,0.015700342838113057,0.018468382174489262,0.49525053681323394,0.49348858915362065,0.001437583938241005
cvar,30,20,42,1302165,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014804061983325068,0.014804061983325068,0.008969783163263856,0.49397896186939605,0.49230245982435344,0.001464833039790392
cvar,30,20,43,1302166,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01029272666985076,0.01029272666985076,0.00792997858672545,0.49937967825167034,0.49552502304841933,0.0015119579620659351
cvar,30,20,44,1302167,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013755868453214082,0.013604726377803411,0.013755868453214082,0.49370399329051107,0.49621470651832267,0.0014687920920550823
cvar,30,20,45,1302168,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015307484145588468,0.011361991934298432,0.015307484145588468,0.49686113673009147,0.49961256779524577,0.0014839577488601208
cvar,30,20,46,1302169,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01578327615275843,0.010444747252546738,0.01578327615275843,0.49560276550753446,0.4956658942411426,0.0014534578658640385
cvar,30,20,47,1302170,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011148766969034496,0.011148766969034496,0.006590252769966831,0.4961215507105015,0.49261522487168286,0.0014869999140501022
cvar,30,20,48,1302171,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009768158627973922,0.009231057616590377,0.009768158627973922,0.49086622167321914,0.48923707813998996,0.001495750155299902
cvar,30,20,49,1302172,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011374066899347113,0.011374066899347113,0.01069756475865119,0.4932293686848957,0.49542688640872207,0.0017379997298121452
cvar,30,20,50,1302173,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013853135737661892,0.013853135737661892,0.010996521045758378,0.4902932607912309,0.49444028859342165,0.0016779173165559769
cvar,30,20,51,1302174,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012930277091961206,0.012930277091961206,0.01041047091629227,0.496052460461834,0.4989276805148391,0.0015342910774052143
cvar,30,20,52,1302175,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01612848656726662,0.01612848656726662,0.01155656293315599,0.492949274797327,0.49536647919479515,0.001525416038930416
cvar,30,20,53,1302176,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015674432839121455,0.015674432839121455,0.012896619654422348,0.4971899323846755,0.4925374433149391,0.0014961250126361847
cvar,30,20,54,1302177,0.5,0.5,0.01,0.0,1.0,uniform,False,0.02003594781411344,0.007210508923526482,0.02003594781411344,0.49504066363390786,0.49372291063248075,0.001449167262762785
cvar,30,20,55,1302178,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009475338797555466,0.009475338797555466,0.008754873236558658,0.4948497855868059,0.4931467133870132,0.001483249943703413
cvar,30,20,56,1302179,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010550046406108293,0.010550046406108293,0.009634490350937386,0.4976725453314837,0.4930993715805802,0.0014242921024560928
cvar,30,20,57,1302180,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01672284536236951,0.00963178788619945,0.01672284536236951,0.4930789334383975,0.49213577997382546,0.0014399997889995575
cvar,30,20,58,1302181,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012115677426165539,0.012115677426165539,0.011903979958850508,0.49520012495716353,0.49439261250634836,0.0013875002041459084
cvar,30,20,59,1302182,0.5,0.5,0.01,0.0,1.0,uniform,True,0.008745422170103878,0.008745422170103878,0.008290505254057612,0.496581724519095,0.4979672657166194,0.001446625217795372
cvar,30,20,60,1302183,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011533032378888253,0.011533032378888253,0.009235722069432517,0.49460132867362705,0.4967876308166696,0.001420500222593546
cvar,30,20,61,1302184,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011959433811198905,0.01035671270094457,0.011959433811198905,0.49732623600938214,0.496664025754067,0.0014030407182872295
cvar,30,20,62,1302185,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014109493071718215,0.013520505793734816,0.014109493071718215,0.49450385481419584,0.49569216307876,0.0014224168844521046
cvar,30,20,63,1302186,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012927467343708532,0.012927467343708532,0.01269910743913849,0.4942657045266279,0.49509474807790665,0.001417249906808138
cvar,30,20,64,1302187,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010448131548094097,0.007406870930802223,0.010448131548094097,0.4955263992366134,0.4971916592539817,0.0014655832201242447
cvar,30,20,65,1302188,0.5,0.5,0.01,0.0,1.0,uniform,False,0.012916748941303346,0.012142002984041944,0.012916748941303346,0.4934646853597195,0.49196786137447013,0.0013998327776789665
cvar,30,20,66,1302189,0.5,0.5,0.01,0.0,1.0,uniform,False,0.014110821620742786,0.014110821620742786,0.013807025167005604,0.49536412924411716,0.49632723494988007,0.0014262082986533642
cvar,30,20,67,1302190,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01657428067299399,0.007427609850663042,0.01657428067299399,0.4993392983928796,0.4913778635361384,0.0014102919958531857
cvar,30,20,68,1302191,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009562271836792369,0.007501353290435109,0.009562271836792369,0.496349326834294,0.4927170300231055,0.001439915969967842
cvar,30,20,69,1302192,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013201232017969244,0.013201232017969244,0.007965121464483693,0.4969424767613079,0.489920357038217,0.0014071669429540634
cvar,30,20,70,1302193,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011438422617232047,0.011438422617232047,0.00846301935352789,0.49885327475351104,0.49103972967112897,0.001405416987836361
cvar,30,20,71,1302194,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01565916101956505,0.01565916101956505,0.014040716077667659,0.4914057570613695,0.49625318096191273,0.0014358749613165855
cvar,30,20,72,1302195,0.5,0.5,0.01,0.0,1.0,uniform,False,0.015429698221346766,0.015429698221346766,0.007748817320987644,0.49661565565767185,0.4908514044861504,0.0014375830069184303
cvar,30,20,73,1302196,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011067225511239287,0.009367827098448911,0.011067225511239287,0.4931530399084669,0.49267633856304505,0.0014257091097533703
cvar,30,20,74,1302197,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011518293127508406,0.011518293127508406,0.011018142128666142,0.4912831252377262,0.489918808408766,0.0013954583555459976
cvar,30,20,75,1302198,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013451830959424926,0.013451830959424926,0.012271512108178728,0.4943095661240827,0.49423783727745546,0.001434792298823595
cvar,30,20,76,1302199,0.5,0.5,0.01,0.0,1.0,uniform,False,0.023353950392089318,0.01337722066458169,0.023353950392089318,0.49337338242005435,0.4936349238575083,0.0014049173332750797
cvar,30,20,77,1302200,0.5,0.5,0.01,0.0,1.0,uniform,False,0.010048420813958403,0.008668601878406679,0.010048420813958403,0.4925740069674446,0.4968115378398341,0.0014167921617627144
cvar,30,20,78,1302201,0.5,0.5,0.01,0.0,1.0,uniform,False,0.01353496107685237,0.01353496107685237,0.008967805127220951,0.49515012417313986,0.5005789035878513,0.001438292209059
cvar,30,20,79,1302202,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013082599792795357,0.012239521678052312,0.013082599792795357,0.4928056164001525,0.4885754572225298,0.0014043748378753662
cvar,30,20,80,1302203,0.5,0.5,0.01,0.0,1.0,uniform,False,0.013837827744831943,0.013837827744831943,0.011078343881379793,0.4954058083456167,0.4964016674506146,0.0014233337715268135
cvar,30,20,81,1302204,0.5,0.5,0.01,0.0,1.0,uniform,True,0.009643858515625658,0.009643858515625658,0.008828873632010958,0.493695956537477,0.494268143198135,0.0014473339542746544
cvar,30,20,82,1302205,0.5,0.5,0.01,0.0,1.0,uniform,False,0.011129727948966495,0.011129727948966495,0.009980077355123018,0.49540073328478373,0.49629599751141423,0.0014182906597852707
