K,n,seed,gamma,eps,kappa,tau,small_time_s,small_success,small_eta,small_screen_eta,small_support_eta,small_has_profile,mcp_time_s,mcp_success,mcp_eta
100,50,1005135,0.5,0.01,8,10,1139.9905127501115,True,0.006339750703466263,0.00316789009474916,0.006339750703466263,True,36.87285108305514,False,
100,50,1005136,0.5,0.01,8,10,2041.7206196673214,False,,0.00874097826446399,,False,32.72619029181078,False,
100,50,1005137,0.5,0.01,8,10,1927.0676682088524,True,0.006235143468863891,0.0009672371974089549,0.006235143468863891,True,38.58144195890054,False,
100,50,1005138,0.5,0.01,8,10,2015.392890083138,False,,0.0077661166757893715,,False,36.632484584115446,False,
100,50,1005139,0.5,0.01,8,10,1778.7361412909813,True,0.004351396915185934,0.004598428339318576,0.004351396915185934,True,34.11201645806432,False,
100,50,1005140,0.5,0.01,8,10,1977.8605875000358,False,,0.00823082023162233,,False,36.04914445895702,False,
100,50,1005141,0.5,0.01,8,10,1913.9887433326803,False,0.01154549412707051,0.005992331475901559,0.01154549412707051,True,17.845594875048846,False,
100,50,1005142,0.5,0.01,8,10,1356.6603816254064,False,,0.008458181759873618,,False,15.621436249930412,False,
250,5,2500623,0.5,0.01,3,16,75.92020170902833,True,0.001993662461303114,-0.10093677666264042,0.001993662461303114,True,1.6895725829526782,True,5.551115123125783e-17
250,5,2500624,0.5,0.01,3,16,85.66270254133269,True,0.005110471383491355,-0.09193043006771161,0.005110471383491355,True,2.040463499724865,True,1.1102230246251565e-16
250,5,2500625,0.5,0.01,3,16,78.71982237510383,True,0.007947781186427916,-0.07657764175587689,0.007947781186427916,True,7.904323874972761,True,1.9006463070070367e-12
250,5,2500626,0.5,0.01,3,16,86.47432466596365,True,0.009678054034131411,-0.08215686050116489,0.009678054034131411,True,210.96635404182598,True,0.0
250,5,2500627,0.5,0.01,3,16,159.1890029590577,True,0.005592182090262909,-0.10720585491045448,0.005592182090262909,True,6.592829125002027,True,2.808864252301646e-14
250,5,2500628,0.5,0.01,3,16,265.41920887539163,True,0.004300543748573249,-0.07571212619284165,0.004300543748573249,True,2.090704374946654,True,0.0
250,5,2500629,0.5,0.01,3,16,286.6620647497475,True,0.000766472231615245,-0.13191309370700727,0.000766472231615245,True,2.7929019168950617,True,5.551115123125783e-16
250,5,2500630,0.5,0.01,3,16,85.78917379211634,True,0.0057736869200542,-0.10501705049805965,0.0057736869200542,True,6.171087125316262,True,0.0
250,5,2500631,0.5,0.01,3,16,81.98148779198527,True,0.008073261868477677,-0.14160976893300256,0.008073261868477677,True,1.86183345830068,True,1.1102230246251565e-16
250,5,2500632,0.5,0.01,3,16,87.24557683290914,True,0.007588276930667659,-0.09849165263591192,0.007588276930667659,True,1.7472104169428349,True,5.551115123125783e-17
250,5,2500633,0.5,0.01,3,16,99.93154783267528,True,0.00569782316385109,-0.1339865463565561,0.00569782316385109,True,1.3928527082316577,True,3.885780586188048e-16
250,5,2500634,0.5,0.01,3,16,58.908775249961764,True,0.009225903369315114,-0.1227950743552463,0.009225903369315114,True,1.877862749621272,True,5.551115123125783e-17
250,5,2500635,0.5,0.01,3,16,76.0183058748953,True,0.002762474179354879,-0.11497141598915751,0.002762474179354879,True,5.813952082768083,True,6.106226635438361e-16
250,5,2500636,0.5,0.01,3,16,140.6382677089423,True,0.005439780379452919,-0.14974589525247423,0.005439780379452919,True,1.5682764588855207,True,5.551115123125783e-17
250,5,2500637,0.5,0.01,3,16,95.54972741706297,True,0.006660446896879169,-0.19020773389886722,0.006660446896879169,True,4.534072916023433,True,1.7763568394002505e-15
250,5,2500638,0.5,0.01,3,16,65.00106312520802,True,0.004365226354903606,-0.08486870912975783,0.004365226354903606,True,2.312865875195712,True,1.8895995879120164e-13
250,5,2500639,0.5,0.01,3,16,168.0932400408201,True,0.003727939151559001,-0.13025178143439994,0.003727939151559001,True,6.153066291939467,True,2.9976021664879227e-15
250,5,2500640,0.5,0.01,3,16,93.07312779128551,True,0.0035167870407686874,-0.04045392369910875,0.0035167870407686874,True,4.50777249969542,True,5.551115123125783e-17
250,5,2500641,0.5,0.01,3,16,98.32493279222399,True,0.0025905170624484497,-0.0953325409199783,0.0025905170624484497,True,4.397880499716848,True,2.3320234632251413e-13
250,5,2500642,0.5,0.01,3,16,91.53711295919493,True,0.004095341032500033,-0.0952835631808644,0.004095341032500033,True,3.3438310408964753,True,6.88338275267597e-14
250,10,2501123,0.5,0.01,4,16,183.84948162501678,True,0.005264161642488774,-0.07858302365240788,0.005264161642488774,True,11.912769749760628,True,7.752132269445156e-13
250,10,2501124,0.5,0.01,4,16,147.14904645783827,True,0.007216065809844907,-0.03566832368956687,0.007216065809844907,True,54.70909733418375,False,
250,10,2501125,0.5,0.01,4,16,179.145173500292,True,0.006728663127002987,-0.04658144260939274,0.006728663127002987,True,30.685989916790277,False,
250,10,2501126,0.5,0.01,4,16,130.56534766685218,True,0.0057258421735489895,-0.0486776563393746,0.0057258421735489895,True,38.118200624827296,False,
250,10,2501127,0.5,0.01,4,16,162.05527799995616,True,0.0042691808880876425,-0.021888286010390497,0.0042691808880876425,True,24.53929925011471,False,
250,10,2501128,0.5,0.01,4,16,156.7823890419677,True,0.006621832891650914,-0.04117615391021698,0.006621832891650914,True,30.68409241596237,False,
250,10,2501129,0.5,0.01,4,16,151.36798795778304,True,0.00965608476553853,-0.04809975350570359,0.00965608476553853,True,28.55429570795968,False,
250,10,2501130,0.5,0.01,4,16,335.8360445420258,True,0.007068234413781682,-0.0568481159845607,0.007068234413781682,True,32.26424366701394,False,
250,10,2501131,0.5,0.01,4,16,211.95648804213852,True,0.005077436691602322,-0.04290796693841927,0.005077436691602322,True,28.927333666943014,False,
250,10,2501132,0.5,0.01,4,16,114.72667162492871,True,0.009932177468686465,-0.029811284589852806,0.009932177468686465,True,3.6855727080255747,True,1.397326698793222e-12
250,10,2501133,0.5,0.01,4,16,209.7836725418456,True,0.006655458288557459,-0.04001950068256019,0.006655458288557459,True,4.1162959998473525,True,4.440892098500626e-15
250,10,2501134,0.5,0.01,4,16,153.93614199990407,True,0.00970610004634681,-0.03134018811001723,0.00970610004634681,True,23.209744417108595,False,
250,10,2501135,0.5,0.01,4,16,255.78807587502524,True,0.007056357863495066,-0.042327042242801906,0.007056357863495066,True,302.4243104578927,False,
250,10,2501136,0.5,0.01,4,16,151.60928441677243,True,0.008268979203633398,-0.04842478586930248,0.008268979203633398,True,26.445040417369455,False,
250,10,2501137,0.5,0.01,4,16,118.39515716675669,True,0.001627317155650565,-0.03691290478998069,0.001627317155650565,True,27.095959041267633,False,
250,10,2501138,0.5,0.01,4,16,166.22999404091388,True,0.008783068367972102,-0.08570814183926048,0.008783068367972102,True,6.402234500274062,True,0.0
250,10,2501139,0.5,0.01,4,16,156.34726870898157,True,0.005663005741825822,-0.08015716523208073,0.005663005741825822,True,48.219647999852896,False,
250,10,2501140,0.5,0.01,4,16,144.61016320809722,True,0.005348484824879263,-0.04470901113400633,0.005348484824879263,True,22.850550041999668,False,
250,10,2501141,0.5,0.01,4,16,255.3122546672821,True,0.0020627382428549668,-0.07214939376900971,0.0020627382428549668,True,7.10951720783487,True,6.994405055138486e-15
250,10,2501142,0.5,0.01,4,16,137.3589743329212,True,0.003822307103950151,-0.04454797301524536,0.003822307103950151,True,22.68136370787397,False,
250,20,2502123,0.5,0.01,5,16,367.07347466703504,True,0.0064842137573452585,-0.006677632495639368,0.0064842137573452585,True,63.95517633296549,False,
250,20,2502124,0.5,0.01,5,16,293.79040100006387,True,0.005079215886223398,-0.010001085806271797,0.005079215886223398,True,32.673707833047956,False,
250,20,2502125,0.5,0.01,5,16,1252.078006000258,True,0.009654717560584003,-0.0181089489508372,0.009654717560584003,True,46.471656166017056,False,
250,20,2502126,0.5,0.01,5,16,249.72778679197654,True,0.007127613211365014,-0.006628047315736128,0.007127613211365014,True,42.69583041686565,False,
250,20,2502127,0.5,0.01,5,16,226.3909399160184,True,0.009371818309031832,-0.01233816461199316,0.009371818309031832,True,56.825680000241846,False,
250,20,2502128,0.5,0.01,5,16,354.5913989995606,True,0.006948215113371792,0.003244150509422996,0.006948215113371792,True,36.969029707834125,False,
250,20,2502129,0.5,0.01,5,16,588.893914416898,True,0.008933112487311934,-0.012710288369869063,0.008933112487311934,True,40.85571904107928,False,
250,20,2502130,0.5,0.01,5,16,372.89193879207596,True,0.005290853962069519,-0.0008053136481317008,0.005290853962069519,True,37.53992145881057,False,
250,20,2502131,0.5,0.01,5,16,333.8612434589304,True,0.006954393373942047,0.002408847365377359,0.006954393373942047,True,56.59824095806107,False,
250,20,2502132,0.5,0.01,5,16,257.6745650409721,True,0.007718129616239411,-0.0031206703165464916,0.007718129616239411,True,38.21848912490532,False,
250,20,2502133,0.5,0.01,5,16,228.01803333405405,True,0.007642660571988369,-0.0017090492002200626,0.007642660571988369,True,44.870195667259395,False,
250,20,2502134,0.5,0.01,5,16,262.1132568330504,True,0.00977608961663251,-0.015268355496201863,0.00977608961663251,True,32.8609105409123,False,
250,20,2502135,0.5,0.01,5,16,811.2370702498592,True,0.006575019511629088,0.0013415212238054267,0.006575019511629088,True,52.32091012503952,False,
250,20,2502136,0.5,0.01,5,16,303.02431979216635,True,0.0058782098777381275,-0.00853687472762654,0.0058782098777381275,True,48.19276512507349,False,
250,20,2502137,0.5,0.01,5,16,290.3087843749672,True,0.009591870355399934,0.0024532339759890075,0.009591870355399934,True,65.16849970771,False,
250,20,2502138,0.5,0.01,5,16,331.43380645802245,True,0.008829162792500234,-0.0012551814394560728,0.008829162792500234,True,55.99759624991566,False,
250,20,2502139,0.5,0.01,5,16,941.6199052091688,True,0.00852744828498847,0.004450959976852662,0.00852744828498847,True,50.04640137497336,False,
250,20,2502140,0.5,0.01,5,16,317.7654464156367,True,0.008538079569466617,-0.000979289736141918,0.008538079569466617,True,47.166458500083536,False,
250,20,2502141,0.5,0.01,5,16,206.04579737503082,True,0.0025252330003169843,-0.0030389528647552905,0.0025252330003169843,True,35.60098179196939,False,
250,20,2502142,0.5,0.01,5,16,778.4638612908311,True,0.006665310093436849,-0.004774921289122761,0.006665310093436849,True,37.867944333236665,False,
250,50,2505123,0.5,0.01,8,16,2484.0915967919864,True,0.007687645391914466,0.005484370273702003,0.007687645391914466,True,28.363986375276,True,3.1896707497480747e-13
250,50,2505124,0.5,0.01,8,16,1978.2855357499793,True,0.009107682906164427,0.002519810812219799,0.009107682906164427,True,64.59140800032765,False,
250,50,2505125,0.5,0.01,8,16,1135.3969163331203,True,0.005229222705871006,0.0009943449124596197,0.005229222705871006,True,90.39247304201126,False,
250,50,2505126,0.5,0.01,8,16,2828.8799628331326,True,0.0057499098123969805,0.0057054784273122515,0.0057499098123969805,True,63.692122417036444,False,
250,50,2505127,0.5,0.01,8,16,3598.4115450419486,False,,0.006979939747104504,,False,126.26372033264488,False,
250,50,2505128,0.5,0.01,8,16,2001.7875652923249,True,0.00412450138098841,0.005776867441611555,0.00412450138098841,True,124.29042566614226,False,
250,50,2505129,0.5,0.01,8,16,4359.7749663330615,True,0.005685036950398126,0.006602331341830978,0.005685036950398126,True,110.30622679088265,False,
250,50,2505130,0.5,0.01,8,16,1358.7404494173825,True,0.009957211320259729,0.006504234206231604,0.009957211320259729,True,125.32536312472075,False,
250,50,2505131,0.5,0.01,8,16,3294.1252235001884,True,0.006215725023329344,0.0036147693597220376,0.006215725023329344,True,106.207863625139,False,
250,50,2505132,0.5,0.01,8,16,1100.3786953333765,True,0.005711476894086687,0.006370165509912021,0.005711476894086687,True,138.85372991627082,False,
250,50,2505133,0.5,0.01,8,16,2675.2920454577543,True,0.004353579379870465,0.004190904911377748,0.004353579379870465,True,107.48981370776892,False,
250,50,2505134,0.5,0.01,8,16,4837.923950832803,False,0.011186802727791878,0.006155683895494372,0.011186802727791878,True,104.80011900002137,False,
250,50,2505135,0.5,0.01,8,16,3408.990377208218,False,,0.0087155925740892,,False,106.54607166582718,False,
250,50,2505136,0.5,0.01,8,16,1559.9443995831534,True,0.004755204175679872,0.004758328797722147,0.004755204175679872,True,113.19592104200274,False,
250,50,2505137,0.5,0.01,8,16,1986.8651725840755,True,0.006120739004519149,0.006657678119807065,0.006120739004519149,True,111.57032929128036,False,
250,50,2505138,0.5,0.01,8,16,3596.930857582949,True,0.007987865268933025,0.005483616424249132,0.007987865268933025,True,47.08854483393952,False,
250,50,2505139,0.5,0.01,8,16,1369.6187831251882,True,0.0027132882972162875,0.00045858362731541867,0.0027132882972162875,True,106.43425345793366,False,
250,50,2505140,0.5,0.01,8,16,1798.3297772090882,True,0.006949514692110581,0.0050719615411951935,0.006949514692110581,True,111.68538345815614,False,
250,50,2505141,0.5,0.01,8,16,1663.9462640830316,True,0.003795222562874123,0.005195197630900953,0.003795222562874123,True,95.75594112463295,False,
250,50,2505142,0.5,0.01,8,16,1573.6107665831223,True,0.008080688888842169,0.006137909483110865,0.008080688888842169,True,72.83826337521896,False,
500,5,5000623,0.5,0.01,3,23,413.1979254591279,True,0.00275499171017235,-0.15965075256812272,0.00275499171017235,True,38.956112707965076,False,
500,5,5000624,0.5,0.01,3,23,170.71778008295223,True,0.006586934690690716,-0.0948214790731634,0.006586934690690716,True,57.66039045806974,False,
500,5,5000625,0.5,0.01,3,23,213.3301024576649,True,0.003900731083862574,-0.15768966426197972,0.003900731083862574,True,6.358522541821003,True,
500,5,5000626,0.5,0.01,3,23,194.5011363751255,True,0.009543899195520733,-0.1588162346235812,0.009543899195520733,True,52.02252670796588,False,
500,5,5000627,0.5,0.01,3,23,197.02730737486854,True,0.009592447254979541,-0.1700366343015023,0.009592447254979541,True,24.218035000376403,True,
500,5,5000628,0.5,0.01,3,23,232.79587000003085,True,0.00427167078401286,-0.08619677562596416,0.00427167078401286,True,3.898651083931327,True,
500,5,5000629,0.5,0.01,3,23,225.69945758394897,True,0.0028881073018070524,-0.1498260687749017,0.0028881073018070524,True,24.91876145778224,True,
500,5,5000630,0.5,0.01,3,23,428.7851225002669,True,0.004955287864292446,-0.17532140460755896,0.004955287864292446,True,47.70038795797154,False,
500,5,5000631,0.5,0.01,3,23,282.643314790912,True,0.006086031456491503,-0.10021085753268691,0.006086031456491503,True,18.476538833230734,True,
500,5,5000632,0.5,0.01,3,23,520.5703083327971,True,0.007812965024987906,-0.16046592176326174,0.007812965024987906,True,13.466697750147432,True,1.6653345369377348e-16
500,5,5000633,0.5,0.01,3,23,273.51255591679364,True,0.0058142541657777436,-0.1358334490703147,0.0058142541657777436,True,8.04785104142502,True,
500,5,5000634,0.5,0.01,3,23,220.68742508394644,True,0.00346068778318126,-0.14525106084889708,0.00346068778318126,True,10.847054666373879,True,1.1102230246251565e-16
500,5,5000635,0.5,0.01,3,23,244.79699416691437,True,0.006062491596870667,-0.12538644519714148,0.006062491596870667,True,51.3035529172048,False,
500,5,5000636,0.5,0.01,3,23,241.48922358360142,True,0.009160730966161046,-0.16164168802825246,0.009160730966161046,True,4.030416042078286,True,
500,5,5000637,0.5,0.01,3,23,228.42184020811692,True,0.005965239011411716,-0.12829658209979522,0.005965239011411716,True,22.11427441658452,True,0.0
500,5,5000638,0.5,0.01,3,23,406.7241655411199,True,0.0072604796368402336,-0.10140424332726908,0.0072604796368402336,True,6.974752957932651,True,
500,5,5000639,0.5,0.01,3,23,234.00463795894757,True,0.006562712848818153,-0.16076691397039808,0.006562712848818153,True,53.56286087492481,False,
500,5,5000640,0.5,0.01,3,23,224.2253387500532,True,0.004952533697369366,-0.1287347738250834,0.004952533697369366,True,10.767143957782537,True,5.551115123125783e-17
500,5,5000641,0.5,0.01,3,23,227.55527866724879,True,0.004958501693198558,-0.15698483597361948,0.004958501693198558,True,3.6100711659528315,True,
500,5,5000642,0.5,0.01,3,23,230.38745554210618,True,0.007997602538075299,-0.1423826893939432,0.007997602538075299,True,50.6138012916781,False,
500,10,5001123,0.5,0.01,4,23,290.4143007500097,True,0.009073826030663756,-0.052344257790771585,0.009073826030663756,True,196.2080244589597,False,
500,10,5001124,0.5,0.01,4,23,350.4303445410915,True,0.00836193226741655,-0.04020472459976949,0.00836193226741655,True,77.29128854209557,False,
500,10,5001125,0.5,0.01,4,23,512.391147708986,True,0.009898572536409744,-0.06329916331537841,0.009898572536409744,True,68.82428800035268,False,
500,10,5001126,0.5,0.01,4,23,380.9055756670423,True,0.00771292571397475,-0.04928092288188073,0.00771292571397475,True,128.7586970422417,False,
500,10,5001127,0.5,0.01,4,23,459.2610628330149,True,0.006442833913733292,-0.05046199126134495,0.006442833913733292,True,114.29603933310136,False,
500,10,5001128,0.5,0.01,4,23,319.51493154186755,True,0.008475278620465931,-0.05207429055068652,0.008475278620465931,True,153.60506570758298,False,
500,10,5001129,0.5,0.01,4,23,417.2603356251493,True,0.00416897889399459,-0.03548487510360104,0.00416897889399459,True,160.47400345792994,False,
500,10,5001130,0.5,0.01,4,23,713.5359780420549,True,0.0047386589764542575,-0.028018212151478716,0.0047386589764542575,True,47.473582124803215,False,
500,10,5001131,0.5,0.01,4,23,463.3866252503358,True,0.006241488710686693,-0.05462300842504574,0.006241488710686693,True,129.04815908288583,False,
500,10,5001132,0.5,0.01,4,23,426.21875537512824,True,0.006472166778432542,-0.024532926856707996,0.006472166778432542,True,89.68491983273998,False,
500,10,5001133,0.5,0.01,4,23,357.40864000003785,True,0.004721722529560102,-0.037073539419821146,0.004721722529560102,True,104.4534225417301,False,
500,10,5001134,0.5,0.01,4,23,393.2815619171597,True,0.004494627880787472,-0.07701948498818012,0.004494627880787472,True,90.32659195829183,False,
500,10,5001135,0.5,0.01,4,23,450.64210000028834,True,0.006620873391239679,-0.05571573521859378,0.006620873391239679,True,149.38264012522995,False,
500,10,5001136,0.5,0.01,4,23,1052.1924023330212,True,0.0025312529995100697,-0.03523325833794794,0.0025312529995100697,True,92.81925266608596,False,
500,10,5001137,0.5,0.01,4,23,447.86856537498534,True,0.006331580525209324,-0.06305964494131143,0.006331580525209324,True,134.5284217922017,False,
500,10,5001138,0.5,0.01,4,23,384.962617542129,True,0.009206340244642897,-0.03708188937528457,0.009206340244642897,True,138.81387312477455,False,
500,10,5001139,0.5,0.01,4,23,503.4676201250404,True,0.009245317265712594,-0.028136064137381366,0.009245317265712594,True,194.86320258304477,False,
500,10,5001140,0.5,0.01,4,23,1261.4277355410159,True,0.006455277369751544,-0.049795487272656834,0.006455277369751544,True,115.89590191608295,False,
500,10,5001141,0.5,0.01,4,23,408.3323372080922,True,0.009679170523696934,-0.045743514425511264,0.009679170523696934,True,111.80446100002155,False,
500,10,5001142,0.5,0.01,4,23,358.4652196671814,True,0.0032791296485491506,-0.049725279966373534,0.0032791296485491506,True,147.69607133278623,False,
500,20,5002123,0.5,0.01,5,23,869.7473907079548,True,0.007833202815366258,-0.012710453641639379,0.007833202815366258,True,153.69813675014302,False,
500,20,5002124,0.5,0.01,5,23,656.864204000216,True,0.006501400203462293,-0.009714048036969153,0.006501400203462293,True,165.91543604107574,False,
500,20,5002125,0.5,0.01,5,23,698.3534748330712,True,0.009586940424070767,-0.0063812949829885,0.009586940424070767,True,215.07713258406147,False,
500,20,5002126,0.5,0.01,5,23,686.4099578331225,True,0.00877022343217071,-0.01728327623540072,0.00877022343217071,True,154.245548249688,False,
500,20,5002127,0.5,0.01,5,23,1213.5857885000296,True,0.007897443720261743,-0.0031935360089238086,0.007897443720261743,True,173.3797545833513,False,
500,20,5002128,0.5,0.01,5,23,637.1276494590566,True,0.004824138852834781,-0.02105880574943505,0.004824138852834781,True,153.90402474999428,False,
500,20,5002129,0.5,0.01,5,23,567.4339054590091,True,0.005906783013538031,-0.020662210541565883,0.005906783013538031,True,293.27437766687945,False,
500,20,5002130,0.5,0.01,5,23,837.6971353329718,True,0.007429233373039357,0.00021737851843692024,0.007429233373039357,True,134.48713124962524,False,
500,20,5002131,0.5,0.01,5,23,630.4974215840921,True,0.00969503283398987,-0.014999587248346928,0.00969503283398987,True,162.34645583387464,False,
500,20,5002132,0.5,0.01,5,23,1212.6400300827809,True,0.006963374351658613,0.0006735235726056775,0.006963374351658613,True,202.5236092088744,False,
500,20,5002133,0.5,0.01,5,23,827.4143191250041,True,0.0071146172942896935,-0.0032645966385177532,0.0071146172942896935,True,164.30671433312818,False,
500,20,5002134,0.5,0.01,5,23,810.4055144581944,True,0.009084330366842586,-0.009766482656881985,0.009084330366842586,True,169.49978258274496,False,
500,20,5002135,0.5,0.01,5,23,1823.8103063330054,True,0.008592509364032164,-0.005629292381582146,0.008592509364032164,True,226.46854312485084,False,
500,20,5002136,0.5,0.01,5,23,751.6014319579117,True,0.005705749433417506,-0.018454023399993257,0.005705749433417506,True,163.83997650025412,False,
500,20,5002137,0.5,0.01,5,23,716.5992609579116,True,0.008882923636440554,-0.000429569159431209,0.008882923636440554,True,144.44889966677874,False,
500,20,5002138,0.5,0.01,5,23,477.1668816250749,True,0.009651141546839825,-0.008578228897999439,0.009651141546839825,True,90.67882333416492,False,
500,20,5002139,0.5,0.01,5,23,854.5360544580035,True,0.005655635748646304,-0.005943503034198511,0.005655635748646304,True,147.42180370911956,False,
500,20,5002140,0.5,0.01,5,23,660.2228220412508,True,0.008682552914414887,-0.014345326322828946,0.008682552914414887,True,174.48225087486207,False,
500,20,5002141,0.5,0.01,5,23,1417.791927792132,True,0.008261043057764095,-0.01880464007230669,0.008261043057764095,True,133.01953308284283,False,
500,20,5002142,0.5,0.01,5,23,685.4155522077344,True,0.009331485083678037,-0.006195316668301269,0.009331485083678037,True,136.99222441622987,False,
500,50,5005123,0.5,0.01,8,23,2804.782495125197,True,0.0046934652695064805,0.005750710624479701,0.0046934652695064805,True,378.0524258748628,False,
500,50,5005124,0.5,0.01,8,23,2940.3860124996863,True,0.0055231591609014585,0.004580888935090795,0.0055231591609014585,True,315.79770383425057,False,
500,50,5005125,0.5,0.01,8,23,3401.7203907081857,True,0.007459302610725915,0.006225753579896813,0.007459302610725915,True,311.58667220780626,False,
500,50,5005126,0.5,0.01,8,23,2987.9949688748457,True,0.004111180914360135,0.0058736185285675,0.004111180914360135,True,336.771639959421,False,
500,50,5005127,0.5,0.01,8,23,2294.747029457707,True,0.004853617798099785,0.005307541488066262,0.004853617798099785,True,321.48454891704023,False,
500,50,5005128,0.5,0.01,8,23,2850.5934195830487,True,0.006807001688846237,0.006226399666279457,0.006807001688846237,True,416.9589900840074,False,
500,50,5005129,0.5,0.01,8,23,2478.6973342499696,True,0.005265777396767146,0.004112857514450127,0.005265777396767146,True,316.53884554235265,False,
500,50,5005130,0.5,0.01,8,23,2019.3768183332868,True,0.004199874382606494,0.005330573585588033,0.004199874382606494,True,359.68179370835423,False,
500,50,5005131,0.5,0.01,8,23,2161.387607290875,True,0.006495580988431837,0.0038654877292840922,0.006495580988431837,True,330.6724355421029,False,
500,50,5005132,0.5,0.01,8,23,2309.740684832912,True,0.006294011020502921,-7.626970492910285e-05,0.006294011020502921,True,437.1505245831795,False,
500,50,5005133,0.5,0.01,8,23,1932.6706095836125,True,0.007451545677806981,0.00617105774239611,0.007451545677806981,True,403.6682514161803,False,
500,50,5005134,0.5,0.01,8,23,2360.1999361668713,True,0.004900857329480146,0.0058493930802527684,0.004900857329480146,True,365.4628216670826,False,
500,50,5005135,0.5,0.01,8,23,2588.872647542041,True,0.006257465332712153,0.0053364439994425476,0.006257465332712153,True,383.8647407912649,False,
500,50,5005136,0.5,0.01,8,23,2009.1706232503057,True,0.006366179286720619,0.005674219562085689,0.006366179286720619,True,432.90047141723335,False,
500,50,5005137,0.5,0.01,8,23,4026.934472708963,True,0.0083777270553001,0.0059158589430659695,0.0083777270553001,True,397.1087177079171,False,
500,50,5005138,0.5,0.01,8,23,3519.1828438341618,True,0.005568981518933036,0.0033399766810521037,0.005568981518933036,True,289.85352141736075,False,
500,50,5005139,0.5,0.01,8,23,3259.600434166845,True,0.006081942160752418,0.005732592843115149,0.006081942160752418,True,333.67016024980694,False,
500,50,5005140,0.5,0.01,8,23,1605.1296145417728,True,0.00460066694820338,0.006161094417492054,0.00460066694820338,True,349.6279722917825,False,
500,50,5005141,0.5,0.01,8,23,2347.8789674169384,True,0.006155606777445921,0.004420676099248025,0.006155606777445921,True,252.6692584999837,False,
500,50,5005142,0.5,0.01,8,23,2433.99105766695,True,0.009610361516849575,0.0038057831496122606,0.009610361516849575,True,170.19228408299387,False,
