,sample,gamma,x,y,in_sample_payoff1,in_sample_payoff2,oos_mean1,oos_std1,oos_min1,oos_mean2,oos_std2,oos_min2
561,51,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
562,51,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
563,51,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
564,51,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
565,51,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
566,51,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
567,51,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
568,51,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
569,51,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
570,51,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
571,51,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
572,52,0.0,[0.6 0.4],[0.6 0.4],1.4399999999981026,1.4400000000007678,1.5349079999982582,0.9739144888199092,0.16000000000092354,1.5349080000016404,0.9739144888230523,0.16000000000092354
573,52,0.1,[0.541 0.459],[0.541 0.459],1.3249931353801285,1.3249931386736713,1.4440498544941096,0.9291795763670732,0.21091906910313957,1.444049858673615,0.9291795803513279,0.21091906910313957
574,52,0.2,[0.49 0.51],[0.49 0.51],1.2314863258025999,1.231486325802545,1.3683045089179202,0.8887639305033531,0.2604518430439304,1.3683045089178512,0.8887639305032858,0.2604518430439304
575,52,0.30000000000000004,[0. 1.],[0. 1.],0.599999986160271,0.599999986160271,0.7634999823889445,0.42493263191942665,0.0,0.7634999823889445,0.42493263191942665,0.0
576,52,0.4,[1. 0.],[1. 0.],2.3999999447583154,2.3999999447583154,2.2322999486183273,1.309097640021011,0.0,2.2322999486183273,1.309097640021011,0.0
577,52,0.5,[0. 1.],[0. 1.],0.5999999851958144,0.5999999851958144,0.7634999811616736,0.42493263123637826,0.0,0.7634999811616736,0.42493263123637826,0.0
578,52,0.6000000000000001,[1. 0.],[1. 0.],2.3999999883799212,2.3999999883799212,2.232299989191874,1.3090976638147378,0.0,2.232299989191874,1.3090976638147378,0.0
579,52,0.7000000000000001,[0. 1.],[0. 1.],0.5999999837161527,0.5999999837161527,0.7634999792788045,0.4249326301884506,0.0,0.7634999792788045,0.4249326301884506,0.0
580,52,0.8,[0. 1.],[0. 1.],0.5999999827706614,0.5999999827706614,0.7634999780756664,0.42493262951883376,0.0,0.7634999780756664,0.42493262951883376,0.0
581,52,0.9,[0. 1.],[0. 1.],0.5999999816798868,0.5999999816798868,0.7634999766876557,0.4249326287463241,0.0,0.7634999766876557,0.4249326287463241,0.0
582,52,1.0,[1. 0.],[1. 0.],2.3999999999942236,2.3999999999942236,2.232299999994627,1.3090976701498442,0.0,2.232299999994627,1.3090976701498442,0.0
583,53,0.0,[0. 1.],[0. 1.],0.7999999463554921,0.7999999463554921,0.7634999488030225,0.4249326132268863,0.0,0.7634999488030225,0.4249326132268863,0.0
584,53,0.1,[0. 1.],[0. 1.],0.7999999941005648,0.7999999941005648,0.7634999943697267,0.42493263858743613,0.0,0.7634999943697267,0.42493263858743613,0.0
585,53,0.2,[0. 1.],[0. 1.],0.7999999939751951,0.7999999939751951,0.7634999942500768,0.42493263852084406,0.0,0.7634999942500768,0.42493263852084406,0.0
586,53,0.30000000000000004,[0. 1.],[0. 1.],0.7999999937679967,0.7999999937679967,0.763499994052332,0.4249326384107874,0.0,0.763499994052332,0.4249326384107874,0.0
587,53,0.4,[0. 1.],[0. 1.],0.7999999934765615,0.7999999934765615,0.7634999937741932,0.4249326382559869,0.0,0.7634999937741932,0.4249326382559869,0.0
588,53,0.5,[0. 1.],[0. 1.],0.7999999930975783,0.7999999930975783,0.7634999934125012,0.424932638054684,0.0,0.7634999934125012,0.424932638054684,0.0
589,53,0.6000000000000001,[0. 1.],[0. 1.],0.7999999926268611,0.7999999926268611,0.7634999929632605,0.4249326378046551,0.0,0.7634999929632605,0.4249326378046551,0.0
590,53,0.7000000000000001,[0. 1.],[0. 1.],0.7999999920593854,0.7999999920593854,0.7634999924216758,0.42493263750323146,0.0,0.7634999924216758,0.42493263750323146,0.0
591,53,0.8,[0. 1.],[0. 1.],0.7999999702254604,0.7999999702254604,0.7634999715839236,0.4249326259057972,0.0,0.7634999715839236,0.4249326259057972,0.0
592,53,0.9,[0. 1.],[0. 1.],0.7999999675765941,0.7999999675765941,0.7634999690559118,0.42493262449881,0.0,0.7634999690559118,0.42493262449881,0.0
593,53,1.0,[0. 1.],[0. 1.],0.7999999645413535,0.7999999645413535,0.7634999661591543,0.42493262288659395,0.0,0.7634999661591543,0.42493262288659395,0.0
594,54,0.0,[0. 1.],[0. 1.],1.0000000097113808,1.0000000097113808,0.763500007414639,0.4249326458476971,0.0,0.763500007414639,0.4249326458476971,0.0
595,54,0.1,[0. 1.],[0. 1.],1.0000000097788122,1.0000000097788122,0.7635000074661232,0.424932645876351,0.0,0.7635000074661232,0.424932645876351,0.0
596,54,0.2,[0. 1.],[0. 1.],1.0000000000686502,1.0000000000686502,0.7635000000524146,0.42493264175018614,0.0,0.7635000000524146,0.42493264175018614,0.0
597,54,0.30000000000000004,[0. 1.],[0. 1.],1.0000000106560878,1.0000000106560878,0.763500008135923,0.42493264624913396,0.0,0.763500008135923,0.42493264624913396,0.0
598,54,0.4,[0. 1.],[0. 1.],1.0000000048469742,1.0000000048469742,0.7635000037006648,0.42493264378065193,0.0,0.7635000037006648,0.42493264378065193,0.0
599,54,0.5,[0. 1.],[0. 1.],1.0000000000153384,1.0000000000153384,0.7635000000117111,0.42493264172753215,0.0,0.7635000000117111,0.42493264172753215,0.0
600,54,0.6000000000000001,[0. 1.],[0. 1.],1.0000000000266964,1.0000000000266964,0.763500000020383,0.42493264173235856,0.0,0.763500000020383,0.42493264173235856,0.0
601,54,0.7000000000000001,[0. 1.],[0. 1.],1.0000000000247165,1.0000000000247165,0.763500000018871,0.42493264173151724,0.0,0.763500000018871,0.42493264173151724,0.0
602,54,0.8,[0. 1.],[0. 1.],1.0000000000213858,1.0000000000213858,0.7635000000163279,0.424932641730102,0.0,0.7635000000163279,0.424932641730102,0.0
603,54,0.9,[0. 1.],[0. 1.],1.000000000017569,1.000000000017569,0.7635000000134138,0.42493264172848005,0.0,0.7635000000134138,0.42493264172848005,0.0
604,54,1.0,[0. 1.],[0. 1.],1.0000000166678493,1.0000000166678493,0.7635000127259028,0.4249326488037276,0.0,0.7635000127259028,0.4249326488037276,0.0
605,55,0.0,[0.091 0.909],[0.091 0.909],0.27272727272719144,0.2727272727269592,0.8591925619831656,0.49829825005548406,0.024793388429729356,0.8591925619825761,0.49829825005500467,0.024793388429729356
606,55,0.1,[0.081 0.919],[0.081 0.919],0.26329458477421225,0.26329458477426565,0.8486899162177964,0.48898908347696474,0.019815455305894774,0.8486899162179318,0.48898908347707243,0.019815455305894774
607,55,0.2,[0.072 0.928],[0.072 0.928],0.25475608459425814,0.2547560845982364,0.8388428844637837,0.4804264768652053,0.015623339354089893,0.8388428844738807,0.48042647687303264,0.015623339354089893
608,55,0.30000000000000004,[0.064 0.936],[0.064 0.936],0.24701065977559034,0.24701065982693254,0.8295927371286888,0.4725620613910433,0.012113958438475776,0.8295927372589956,0.47256206148948565,0.012113958438475776
