risk,K,n,seed,gamma,alpha,entropy_kappa,smoothing_tau,step_size,theta_step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,continuation_stage,stage_iteration,iteration,selected_stage,stage_improvement,stage_relative_improvement,stage_termination_reason,continuation_stop_reason,residual_norm,objective,eta,regret1,regret2,theta1,theta2
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.12679353835456936,0.008038300684235826,0.019624793609798963,0.011775577087091982,0.019624793609798963,0.4995864274383226,0.5032891969761932
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.1262833495162812,0.00797374218252562,0.019517248890582484,0.01162531531184996,0.019517248890582484,0.49970325049121284,0.5033614812186501
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.12581438119003985,0.007914629257116326,0.01941932537010027,0.011487495073888021,0.01941932537010027,0.4998130450749628,0.5034262175576018
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.1253806401900304,0.007860152467230933,0.01932972326330562,0.011360026105567078,0.01932972326330562,0.4999164814660344,0.503484494052762
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.12497717361516127,0.007809646962417081,0.019247788949946054,0.011241919840350056,0.019247788949946054,0.5000141854168375,0.5035372261334984
cvar,500,50,15328123,0.5,0.5,0.003,0.01,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.12459985723510428,0.007762562211504184,0.019171698933629022,0.011133029196192246,0.019171698933629022,0.5001067291787322,0.5035851865640374
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.2637829641802667,0.03479072609586393,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.14559035211759008,0.010598275314861934,0.02335044356987437,0.018265827470761886,0.02335044356987437,0.49676950055208635,0.5017459548178812
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.13589505790581588,0.009233733381612525,0.021243493148094095,0.014845152814217388,0.021243493148094095,0.4973433084222913,0.5020499653563579
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.1317225387472583,0.008675413607011484,0.02053628817884956,0.013298321397122115,0.02053628817884956,0.497816166426233,0.5023801872348981
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.1291136738176341,0.008335170383343209,0.020005241523547546,0.012486798377660313,0.020005241523547546,0.49823156166448823,0.5026533209136401
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.1272402506369447,0.008095040691076251,0.019602770323928653,0.01196797537702915,0.019602770323928653,0.4986052416349464,0.5028658986401813
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.12580369916463596,0.007913285361753114,0.019307406937697724,0.01155690201060966,0.019307406937697724,0.49894190235522623,0.5030331546627402
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.12464680434225724,0.007768412916368479,0.01908328849511587,0.011212163989001711,0.01908328849511587,0.49924463532252983,0.503169877863138
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.1236762922721662,0.007647912635095139,0.018904236952353548,0.010918986987162593,0.018904236952353548,0.4995170184614128,0.5032857305588454
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.12283391690080449,0.007544085570596871,0.018752315629157024,0.010668258188941904,0.018752315629157024,0.4997627855653624,0.5033866800404525
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.1220814740795638,0.007451943156719603,0.018617930713859865,0.010456200041245034,0.018617930713859865,0.49998542883456787,0.5034766122785345
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.12139276941575153,0.0073681022332129096,0.01849303192192997,0.010271525981226659,0.01849303192192997,0.5001880671235912,0.5035581982722589
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.12074919359420751,0.007290183876825702,0.0183754343902649,0.010111627738766782,0.0183754343902649,0.5003734370188228,0.5036333274111292
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.1201372272860229,0.0072164766899867625,0.018263630017298915,0.009972364175419357,0.018263630017298915,0.5005439164516517,0.5037033478389586
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.11954701512121003,0.0071457444121954105,0.018155712637602184,0.009847654510061588,0.018155712637602184,0.5007015533669498,0.5037692181471781
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.11897152348837567,0.007077111700572561,0.018051586106683448,0.00973769645246736,0.018051586106683448,0.5008480942393975,0.5038316142160287
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.1184059847588324,0.007009988613354426,0.017951321256977737,0.009636745322891938,0.017951321256977737,0.5009850125433563,0.5038910106320978
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.11784745186623306,0.006944010955682059,0.017854704250502396,0.009543807740271693,0.017854704250502396,0.5011135380274073,0.5039477447725818
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.11729438260004546,0.006878986094762923,0.017760853148438227,0.009456953219411035,0.017760853148438227,0.5012346872481649,0.504002066265733
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.11674624216646828,0.006814842529995828,0.017669338918598676,0.009375384357684424,0.017669338918598676,0.5013492950315549,0.5040541728342665
cvar,500,50,15328123,0.5,0.5,0.003,0.01,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.1162031470836168,0.00675158569606834,0.01757966049185644,0.009302362923906515,0.01757966049185644,0.5014580457503857,0.5041042338857786
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.17369220754082607,0.015084491480202697,0.030574081044615842,0.02455985335196531,0.030574081044615842,0.49592889615707664,0.5007870838151333
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.15424350229608605,0.011895529000281352,0.025259566584212467,0.01997870072120611,0.025259566584212467,0.4963475872250916,0.5007876071997479
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.14628904737618134,0.010700242691115315,0.023531367744293874,0.017849998466234807,0.023531367744293874,0.49675979430481404,0.5010127722238377
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.14172935810643783,0.010043605474631448,0.022542414336685634,0.01638736265043539,0.022542414336685634,0.4970937362471994,0.5012677380169299
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.13867791904793508,0.009615782615732819,0.021952721902803618,0.01534086606181484,0.021952721902803618,0.49736423235183463,0.5015076239953266
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.13645564642233338,0.009310071720268431,0.021584914573059444,0.014553322455887363,0.021584914573059444,0.49758902397945914,0.5017203673615022
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.13474768828281683,0.009078469748781586,0.02132394690554945,0.013964914404524964,0.02132394690554945,0.4977805021366117,0.5019064491709694
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.1333839875278031,0.008895644064408565,0.021118767077580647,0.013510792783414938,0.021118767077580647,0.49794677543390303,0.5020695296595857
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.13226393169830206,0.008746873814146556,0.0209415904143212,0.01315120415434995,0.0209415904143212,0.4980933912871989,0.502213308870658
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.13132431690820384,0.008623038105703177,0.020781965384990775,0.012862259790583142,0.020781965384990775,0.4982244098487667,0.5023407563625119
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.13052328842809588,0.008518164411041954,0.020637704706868654,0.012614432992525348,0.020637704706868654,0.49834292096470245,0.5024541081146889
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.12983168575149664,0.00842813331253769,0.02050621974385869,0.012396918787707378,0.02050621974385869,0.49845127611422735,0.5025550620579443
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.12922826005336813,0.00834997159821047,0.02038535854081125,0.012207311427552825,0.02038535854081125,0.4985512373659957,0.5026449733748773
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.12869696560928234,0.0082814544785184,0.020274205166021853,0.012040667927637472,0.020274205166021853,0.49864411850824575,0.5027249932627315
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.12822536661312486,0.008220872321535138,0.02017254470878027,0.011892381573099353,0.02017254470878027,0.49873091623099486,0.5027961505456751
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.1278036508411204,0.008166886584159505,0.02007896233514339,0.01176058209637687,0.02007896233514339,0.4988124134502473,0.5028593922804907
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.1274239809238555,0.008118435457241547,0.01999418095309402,0.011641515583991291,0.01999418095309402,0.49888924866643697,0.5029155998190425
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.1270800410586478,0.008074668417733808,0.01991716244307329,0.011532828271371032,0.01991716244307329,0.49896195717907776,0.5029655923275994
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.12676670424521083,0.008034898652596377,0.019846245428013942,0.011432415740653679,0.019846245428013942,0.49903099401804507,0.5030101252876893
cvar,500,50,15328123,0.5,0.5,0.001,0.002,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.12647977984446443,0.007998567354752096,0.01978147674745756,0.011338926110581071,0.01978147674745756,0.4990967470323392,0.5030498881892652
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,stagnation,,0.2645266017064059,0.034987161505169756,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,stagnation,,0.1805947222724891,0.016307226856338734,0.025842932037812738,0.024272181072693855,0.025842932037812738,0.4958302191406906,0.5012803395434586
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,stagnation,,0.16013376105200175,0.012821410714329797,0.023540530572061624,0.02084427651949794,0.023540530572061624,0.4963934396241977,0.5014565288360071
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,stagnation,,0.15673344538387,0.012282686450949279,0.023277653724743275,0.019562872293706235,0.023277653724743275,0.49674765548285027,0.5016150309557751
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,stagnation,,0.150770938532825,0.011365937953034448,0.02252521269547053,0.01826635640129831,0.02252521269547053,0.49702940395084316,0.5016650774309837
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,stagnation,,0.14484404495267272,0.010489898679125939,0.021679285206470278,0.017129141181214558,0.021679285206470278,0.49724619468836073,0.501642328169428
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,stagnation,,0.14149286005295808,0.01001011472298299,0.02111197312607538,0.016293803551151842,0.02111197312607538,0.49742145465893556,0.5015940050697162
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,stagnation,,0.14114477464654138,0.009960923705011475,0.020898086545448558,0.015769244892823442,0.020898086545448558,0.4975643644957533,0.501542107921581
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,stagnation,,0.14307549242030101,0.010235298265655807,0.020896534024912428,0.015469091228630938,0.020896534024912428,0.49768143121439623,0.5014926270726345
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,stagnation,,0.14498455811612812,0.010510261046064466,0.020909673338938284,0.015216177531630348,0.020909673338938284,0.4977836297389227,0.501443833744338
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,stagnation,,0.14462799078507138,0.010458627859263346,0.02080996139170571,0.01489660494636147,0.02080996139170571,0.4978795887557919,0.5013933219434851
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,stagnation,,0.14193847545724184,0.010073265407563021,0.02057359028397665,0.014500306559677822,0.02057359028397665,0.49797063382986967,0.5013407062812125
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,stagnation,,0.13845003999914743,0.009584206787882762,0.020259733905309163,0.01409317260811166,0.020259733905309163,0.49805300036437505,0.5012873038326492
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,stagnation,,0.13574946786766456,0.009213959013177047,0.01996908039867573,0.013778450169991019,0.01996908039867573,0.4981227229585289,0.5012365060466982
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,stagnation,,0.13466978899494114,0.009067976033970986,0.0198148338531699,0.013625045210685471,0.0198148338531699,0.498178369218005,0.5011934746136326
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,stagnation,,0.1361413784696651,0.009267237465810294,0.01996005345237606,0.01369467412902331,0.01996005345237606,0.4982201834091624,0.5011675573780249
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,stagnation,,0.14491692606714232,0.010500457730374797,0.0208912047722285,0.014022944840754226,0.0208912047722285,0.49824765712718266,0.5011839329981853
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,stagnation,,0.1575467712546743,0.012410492566386336,0.021918432447619263,0.014062157125355634,0.021918432447619263,0.4982654965115016,0.5012046178714158
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,stagnation,,0.1431955077352982,0.010252476717784925,0.02056630742052923,0.013906596069217791,0.02056630742052923,0.49826049510890363,0.5011025176998369
cvar,500,50,15328123,0.5,0.5,0.001,0.002,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,stagnation,,0.16062565725790265,0.012900300884766607,0.020416975676611493,0.015370993156390789,0.020416975676611493,0.4981596590708315,0.501045710142536
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.1737499774902639,0.015094527338933609,0.032001706272415054,0.024441585915734643,0.032001706272415054,0.4961011661564978,0.5008425201233436
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.15372443082239717,0.011815600315834987,0.025861552430589463,0.01999149625249952,0.025861552430589463,0.4964804479869147,0.5007562311773647
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.14553154436593366,0.010589715202766858,0.02397486012093908,0.017883069024098808,0.02397486012093908,0.4968452708225537,0.5008964259779507
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.14084655379643332,0.009918875858165793,0.022895562556043858,0.016388846042543648,0.022895562556043858,0.49713069234740037,0.5010844237539701
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.13773189507672232,0.009485037460712623,0.022246522859968865,0.015323734039112635,0.022246522859968865,0.49735502413204163,0.5012725708242627
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.13547980232383808,0.00917738841885312,0.02183030729482499,0.01452298915261896,0.02183030729482499,0.4975378126192516,0.5014430053690679
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,700,700,True,nan,nan,max_iter,,0.1337599732646766,0.008945865223883498,0.02154556392707241,0.013929817022266477,0.02154556392707241,0.4976921748695664,0.50159207942171
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,800,800,True,nan,nan,max_iter,,0.13239357454405387,0.008764029290275975,0.02132869884846139,0.013478427556686934,0.02132869884846139,0.4978262846259799,0.5017210259224638
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,900,900,True,nan,nan,max_iter,,0.13127489878448423,0.00861654952543829,0.021144302244193613,0.013130447702660142,0.021144302244193613,0.4979453181992544,0.5018322583350391
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1000,1000,True,nan,nan,max_iter,,0.13033800377313934,0.008493997613783442,0.020982945809939424,0.012843795000280933,0.020982945809939424,0.49805273639737174,0.5019281701006423
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1100,1100,True,nan,nan,max_iter,,0.12953979631487747,0.008390279414649971,0.020838374037167373,0.01260845298504315,0.020838374037167373,0.49815097660414415,0.5020108582365309
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1200,1200,True,nan,nan,max_iter,,0.12885071494050085,0.008301253370339105,0.02070818729356505,0.012407057004809374,0.02070818729356505,0.4982417933426118,0.5020821347456736
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1300,1300,True,nan,nan,max_iter,,0.1282494986295242,0.008223966949362164,0.02059127293449492,0.01223403507051335,0.02059127293449492,0.4983264496087039,0.5021435854795258
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1400,1400,True,nan,nan,max_iter,,0.12772022472508068,0.008156227901912555,0.020486985165537375,0.012080680698923874,0.020486985165537375,0.4984058580904759,0.5021966091699175
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1500,1500,True,nan,nan,max_iter,,0.12725059703509733,0.008096357222894361,0.020393762566344398,0.011942749521152929,0.020393762566344398,0.4984806957291552,0.5022424353690629
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1600,1600,True,nan,nan,max_iter,,0.1268309155781661,0.008043040573197947,0.02030935941288531,0.011819109593140642,0.02030935941288531,0.4985514891900712,0.5022821345401715
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1700,1700,True,nan,nan,max_iter,,0.12645341820007813,0.007995233487241927,0.02023417286851159,0.011710345122273647,0.02023417286851159,0.4986186704641995,0.502316629268029
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1800,1800,True,nan,nan,max_iter,,0.12611183048504312,0.007952096894144126,0.020166644359152552,0.011610576277661377,0.020166644359152552,0.49868260834790673,0.5023467089600323
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,1900,1900,True,nan,nan,max_iter,,0.12580103979696647,0.007912950806998971,0.020106022982071425,0.011518611036940407,0.020106022982071425,0.49874362416698276,0.502373046744357
cvar,500,50,15328123,0.5,0.5,0.001,0.005,10.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,2000,2000,True,nan,nan,max_iter,,0.1255168499131675,0.007877239806062308,0.02004953498436801,0.011433615772499406,0.02004953498436801,0.49880199902218775,0.5023962164306887
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,0,0,True,nan,nan,max_iter,,0.26404108378862845,0.034858846964136755,0.05475692245987551,0.048640971888526896,0.05475692245987551,0.4965628538077232,0.5025077703221679
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,100,100,True,nan,nan,max_iter,,0.15230082005730422,0.01159776989506368,0.024377073118524883,0.019545067912242642,0.024377073118524883,0.4965906474981622,0.5015713324442205
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,200,200,True,nan,nan,max_iter,,0.1429049954796975,0.010210918866526184,0.023302923568942646,0.01626896414976975,0.023302923568942646,0.4969899584044787,0.5016296808608114
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,300,300,True,nan,nan,max_iter,,0.13962926461071778,0.009748165767864922,0.022693255923505462,0.014869485201275512,0.022693255923505462,0.49727522060479284,0.5017267811736112
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,400,400,True,nan,nan,max_iter,,0.13774474821810623,0.00948680783083474,0.02213993390771346,0.014207246728749956,0.02213993390771346,0.49749673017007057,0.501789065280048
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,500,500,True,nan,nan,max_iter,,0.1364125805692123,0.009304196068775918,0.021718088527473367,0.013789132832400186,0.021718088527473367,0.497681194606853,0.5018119289990827
cvar,500,50,15328123,0.5,0.5,0.001,0.005,30.0,0.0001,0.0,2000,23,0.01,100,100,full_batch,0,600,600,True,nan,nan,max_iter,,0.13543547047953036,0.00917138333200587,0.021438943230398633,0.013476482007214463,0.021438943230398633,0.49784065375807607,0.5018097041404342
