K,n,seed,gamma,alpha,eps,kappa,tau,small_time_s,small_success,small_eta,mcp_time_s,mcp_success,mcp_eta
30,5,300635,0.5,0.05,0.01,3,6,1420.1648861248977,False,0.010451012463133569,0.12080150004476309,True,-1.9846441157156391e-10
30,5,300636,0.5,0.05,0.01,3,6,356.35096262488514,True,0.005170142310626791,0.22542495792731643,True,-9.943061929362784e-10
30,5,300637,0.5,0.05,0.01,3,6,1653.1068287501112,False,0.014290001227850846,0.11560458270832896,True,-1.3222756223285614e-10
30,5,300638,0.5,0.05,0.01,3,6,24.91344799986109,True,0.008709520720760144,0.21799708297476172,True,5.3081983253377985e-11
30,5,300639,0.5,0.05,0.01,3,6,648.962247250136,True,0.0071704075661670474,0.14898091601207852,True,-5.745515174737648e-12
30,5,300640,0.5,0.05,0.01,3,6,290.24564887490124,True,0.007153282875641598,0.24315562518313527,True,1.045719066894435e-11
30,5,300641,0.5,0.05,0.01,3,6,83.4727289583534,True,0.005615534281746215,0.21085374988615513,True,-1.3826850775444655e-10
30,5,300642,0.5,0.05,0.01,3,6,970.6174981673248,True,0.004068661149896902,0.22142808279022574,True,-1.530470195021394e-10
30,10,301123,0.5,0.05,0.01,4,6,1721.789155874867,False,0.02892870908592815,0.6974453749135137,False,
30,10,301124,0.5,0.05,0.01,4,6,1744.46905733319,False,0.04223167702606834,0.6677629998885095,False,
30,10,301125,0.5,0.05,0.01,4,6,2081.862326167058,False,0.011821846915657908,0.41108608385547996,True,-1.9886597923957083e-09
30,10,301126,0.5,0.05,0.01,4,6,1646.043905292172,False,0.021447663986473242,0.8906106250360608,False,
30,10,301127,0.5,0.05,0.01,4,6,1787.1184535827488,False,0.023895912398312735,0.7038160837255418,False,
30,10,301128,0.5,0.05,0.01,4,6,1770.657062083017,False,0.023563648474422605,0.35973612498492,True,-4.200616077199015e-09
30,10,301129,0.5,0.05,0.01,4,6,1685.8818898340687,False,0.022254552712414166,0.8539347089827061,False,
30,10,301130,0.5,0.05,0.01,4,6,1833.9597981246188,False,0.02351081019756568,0.8221422079950571,False,
30,10,301131,0.5,0.05,0.01,4,6,1660.9763382920064,False,0.0294862487911019,0.7331249583512545,False,
30,10,301132,0.5,0.05,0.01,4,6,1756.5678304578178,False,0.0331878559332176,0.360150832682848,False,
30,10,301133,0.5,0.05,0.01,4,6,1435.5682969582267,False,0.016089867317787054,0.5229089171625674,False,
30,10,301134,0.5,0.05,0.01,4,6,1260.1675722911023,False,0.03635279202206565,0.3916688337922096,False,
30,10,301135,0.5,0.05,0.01,4,6,1512.1932712923735,False,0.017012136095086006,0.7072574580088258,False,
30,10,301136,0.5,0.05,0.01,4,6,1693.8274607500061,False,0.01725952515991641,0.28889558417722583,True,-4.546855114639925e-09
30,10,301137,0.5,0.05,0.01,4,6,1632.597662624903,False,0.02532929233094261,0.3933085408061743,True,-3.9983016897338075e-12
30,10,301138,0.5,0.05,0.01,4,6,1552.2009059591219,False,0.03188474166928512,0.7026309166103601,False,
30,10,301139,0.5,0.05,0.01,4,6,1678.5576478326693,False,0.015744816154159846,0.5844824998639524,False,
30,10,301140,0.5,0.05,0.01,4,6,1683.7179956659675,False,0.02325887656466441,0.7958961660042405,False,
30,10,301141,0.5,0.05,0.01,4,6,1945.4898743750528,False,0.03087601152752273,0.733837166801095,False,
30,10,301142,0.5,0.05,0.01,4,6,1841.9819834157825,False,0.024687749198449294,4.592491874936968,False,
30,20,302123,0.5,0.05,0.01,5,6,2451.5715146251023,False,,2.132778541184962,False,
30,20,302124,0.5,0.05,0.01,5,6,2089.8459474160336,False,,2.056947334203869,False,
30,20,302125,0.5,0.05,0.01,5,6,2114.9811462918296,False,,1.797525083180517,False,
30,20,302126,0.5,0.05,0.01,5,6,2269.4028601669706,False,,1.8332007499411702,False,
30,20,302127,0.5,0.05,0.01,5,6,2340.6055514169857,False,,1.9536766251549125,False,
30,20,302128,0.5,0.05,0.01,5,6,2344.543388708029,False,,2.291296083945781,False,
30,20,302129,0.5,0.05,0.01,5,6,2240.028352125082,False,,1.7995659997686744,False,
30,20,302130,0.5,0.05,0.01,5,6,1972.2092025834136,False,,2.063893874641508,False,
30,20,302131,0.5,0.05,0.01,5,6,2076.424356499687,False,,1.9937340412288904,False,
30,20,302132,0.5,0.05,0.01,5,6,2046.5820032916963,False,,1.7842473327182233,False,
30,20,302133,0.5,0.05,0.01,5,6,2388.658482250292,False,,1.294205415993929,False,
30,20,302134,0.5,0.05,0.01,5,6,2245.515082667116,False,,1.8009496671147645,False,
30,20,302135,0.5,0.05,0.01,5,6,2436.9002466662787,False,,1.3298422088846564,False,
30,20,302136,0.5,0.05,0.01,5,6,2257.79526087502,False,,1.1458902498707175,False,
30,20,302137,0.5,0.05,0.01,5,6,2230.6582311247475,False,,1.6821072911843657,False,
30,20,302138,0.5,0.05,0.01,5,6,1955.5990261672996,False,,1.6413794169202447,False,
30,20,302139,0.5,0.05,0.01,5,6,2220.161436957773,False,,1.8226270000450313,False,
30,20,302140,0.5,0.05,0.01,5,6,2081.3833932909183,False,,1.894288250245154,False,
30,20,302141,0.5,0.05,0.01,5,6,2314.399478542153,False,,1.9660288752056658,False,
30,20,302142,0.5,0.05,0.01,5,6,2430.522887832951,False,,2.0328647079877555,False,
30,50,305123,0.5,0.05,0.01,8,6,4032.5463219168596,False,,7.881456959061325,False,
30,50,305124,0.5,0.05,0.01,8,6,3274.6687486250885,False,,8.139360082801431,False,
30,50,305125,0.5,0.05,0.01,8,6,3542.472766915802,False,,7.8906132923439145,False,
30,50,305126,0.5,0.05,0.01,8,6,3463.8257977077737,False,,8.666843249928206,False,
30,50,305127,0.5,0.05,0.01,8,6,3733.8429629583843,False,,9.30925799999386,False,
30,50,305128,0.5,0.05,0.01,8,6,3884.5569445001893,False,,8.648455291986465,False,
