K,n,seed,gamma,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,iteration,residual_norm,objective,eta,regret1,regret2
100,20,1002123,0.5,0.05,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,200,0.04297741484526087,0.0009235290933908246,0.009399159663733059,0.009399159663733059,0.003913147343032608
100,20,1002123,0.5,0.05,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,225,0.04297529570329487,0.0009234380203928173,0.009399082904671952,0.009399082904671952,0.003913119124419717
100,20,1002123,0.5,0.05,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,250,0.04297325087897339,0.0009233501455535937,0.009399008200242975,0.009399008200242975,0.003913091841967975
100,20,1002123,0.5,0.05,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,275,0.042971293822727956,0.0009232660463996089,0.009398939491624014,0.009398939491624014,0.003913064448674786
100,20,1002123,0.5,0.05,0.005,0.01,0.5,300,10,0.001,25,25,minibatch,300,0.04296952617462865,0.0009231900898360485,0.009398876678261003,0.009398876678261003,0.00391303898365547
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,0,0.07114650676937569,0.00253091271274241,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,25,0.07106380410246696,0.0025250321267569,0.014189864068699876,0.013386869309879423,0.014189864068699876
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,50,0.07102447590709074,0.0025222380889384564,0.014187868409445414,0.013384724250261548,0.014187868409445414
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,75,0.07099422821838457,0.0025200902201620357,0.014186333725960787,0.01338307433607916,0.014186333725960787
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,100,0.07096871111035698,0.002518278978332653,0.014185039192004312,0.0133816823729081,0.014185039192004312
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,125,0.07094622555369753,0.0025166834601580623,0.014183898555593544,0.013380455715467587,0.014183898555593544
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,150,0.07092589684173999,0.002515241421402571,0.014182867411892064,0.013379346667443337,0.014182867411892064
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,175,0.07090720418178131,0.002513915802438413,0.01418191932266466,0.013378326830866538,0.01418191932266466
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,200,0.07088980773612191,0.0025126824204321652,0.01418103703593443,0.013377377674945568,0.01418103703593443
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,225,0.07087347119691788,0.002511524459750174,0.014180208555457485,0.01337648631420002,0.014180208555457485
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,250,0.07085802236927996,0.0025104296670426895,0.014179425139709323,0.013375643359123557,0.014179425139709323
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,275,0.07084333117691698,0.0025093887861211686,0.014178680185330472,0.013374841716866204,0.014178680185330472
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,full_batch,300,0.07082929651157686,0.002508394622162437,0.014177968559534515,0.013374075874157842,0.014177968559534515
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,0,0.07114650676937569,0.00253091271274241,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,25,0.0710595036157304,0.0025247265270570006,0.014189399131709912,0.013386905534102767,0.014189399131709912
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,50,0.07101695487793509,0.0025217039400673344,0.014187347694390562,0.013384362255180637,0.014187347694390562
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,75,0.07098779395719577,0.0025196334454546405,0.014185906657283531,0.013382594467798326,0.014185906657283531
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,100,0.0709613331558629,0.002517755401628683,0.014184527563611438,0.013381115974601676,0.014184527563611438
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,125,0.07093911068079997,0.0025161787120913945,0.014183453650806255,0.013379999623216066,0.014183453650806255
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,150,0.07091859532816425,0.0025147235816599597,0.014182373538915605,0.013378826835685809,0.014182373538915605
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,175,0.07089930979793312,0.0025133560649116472,0.014181348806023453,0.013377816193478387,0.014181348806023453
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,200,0.07088149188697354,0.002512092946061548,0.014180451508458203,0.013376905965908181,0.014180451508458203
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,225,0.07086570951659968,0.0025109743926455433,0.014179725479571803,0.013376070773793214,0.014179725479571803
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,250,0.07085056302708712,0.002509901140627622,0.014178950061606743,0.013375291840677983,0.014178950061606743
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,275,0.07083598295387734,0.0025088682405210007,0.014178181648801302,0.013374437681720919,0.014178181648801302
30,20,302123,0.5,0.05,0.005,0.05,0.5,300,6,0.001,25,25,minibatch,300,0.07082167187445543,0.0025078546035465156,0.014177489356150597,0.01337373367353012,0.014177489356150597
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,25,0.04295697166616,0.0009226507073636364,0.009398459741878085,0.009398459741878085,0.00391286849479211
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,50,0.0429315296478723,0.0009215581189530691,0.009397564460463637,0.009397564460463637,0.0039125260598518175
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,75,0.04291196028985467,0.0009207181679590319,0.009396875860128828,0.009396875860128828,0.003912262726571747
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,100,0.04289545035630471,0.0009200098306351009,0.009396294932449478,0.009396294932449478,0.003912040602095712
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,125,0.04288090103018616,0.0009193858365803101,0.009395783005902547,0.009395783005902547,0.003911844885924887
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,150,0.04286774661024611,0.0009188218497201333,0.009395320171326549,0.009395320171326549,0.003911667958357068
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,175,0.04285565028277277,0.000918303380579661,0.009394894574978607,0.009394894574978607,0.0039115052826884655
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,200,0.04284439226350675,0.0009178209742146187,0.009394498481822833,0.009394498481822833,0.003911353898541359
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,225,0.04283381972431133,0.0009173680560874011,0.009394126513262935,0.009394126513262935,0.003911211747402499
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,250,0.042823821300991466,0.0009169398354096252,0.009393774749974937,0.009393774749974937,0.0039110773292563294
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,275,0.042814312868831125,0.0009165326932150793,0.009393440231293515,0.009393440231293515,0.0039109495109879155
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,full_batch,300,0.042805229037699184,0.0009161438164849427,0.009393120655894927,0.009393120655894927,0.003910827411828022
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,25,0.04295630328402955,0.000922621995914764,0.009398396668357623,0.009398396668357623,0.003912869014429554
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,50,0.04293100573110729,0.0009215356265421834,0.009397489564537287,0.009397489564537287,0.003912476550189226
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,75,0.042911971057734755,0.0009207186300299326,0.009396792939796839,0.009396792939796839,0.003912231168431646
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,100,0.0428960148999538,0.0009200340471485294,0.00939620253013368,0.00939620253013368,0.003912026625834897
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,125,0.04288143047170182,0.0009194085396496988,0.009395689252911066,0.009395689252911066,0.003911830533123939
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,150,0.04286840348093516,0.0009188500085021269,0.009395247657893901,0.009395247657893901,0.003911667188265189
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,175,0.04285652271135923,0.0009183407694546247,0.009394831410148463,0.009394831410148463,0.00391152107859527
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,200,0.042845485462372136,0.000917867812253171,0.009394439659540788,0.009394439659540788,0.003911386781226822
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,225,0.04283492572328397,0.0009174154308596274,0.0093940572254958,0.0093940572254958,0.003911246382071076
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,250,0.042824737627578296,0.0009169790764354602,0.009393685073919522,0.009393685073919522,0.003911110621595548
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,275,0.04281498864253773,0.0009165616262303174,0.009393342916679481,0.009393342916679481,0.003910974351404417
100,20,1002123,0.5,0.05,0.005,0.05,0.5,300,10,0.001,25,25,minibatch,300,0.042806186919261247,0.0009161848192833663,0.009393030227488108,0.009393030227488108,0.003910847672360274
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,0,0.07114650676937569,0.00253091271274241,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,25,0.07081642223652537,0.0025074828291909226,0.014177315370020482,0.013373373045736103,0.014177315370020482
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,50,0.07065999668594262,0.0024964175658287115,0.01416938662729117,0.013364835301801326,0.01416938662729117
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,75,0.07053992166612034,0.002487940274331197,0.014163303511627923,0.013358279566020592,0.014163303511627923
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,100,0.07043878287870738,0.00248081106671684,0.014158181832059469,0.013352756336314164,0.014158181832059469
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,125,0.07034977870233262,0.0024745456817335866,0.014153676246956515,0.01334789475850856,0.014153676246956515
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,150,0.07026940755047283,0.002468894818747224,0.014149608969861172,0.013343503910245691,0.014149608969861172
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,175,0.07019558464642543,0.002463710051926739,0.014146201141683357,0.013339470119690944,0.014146201141683357
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,200,0.07012694961348831,0.002458894531046364,0.014143210631217595,0.01333571921245047,0.014143210631217595
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,225,0.07006255652120864,0.002454380913143778,0.014140407584772918,0.013332199611583884,0.014140407584772918
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,250,0.07000171609054207,0.002450120127810428,0.014137761532283688,0.013328873733951752,0.014137761532283688
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,275,0.06994390764623583,0.0024460751084125834,0.014135249457401411,0.013325713189478894,0.014135249457401411
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,full_batch,300,0.06988872647307702,0.0024422170440142883,0.014132853470130047,0.013322705231209153,0.014132853470130047
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,0,0.07114650676937569,0.00253091271274241,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,25,0.07079930368009604,0.0025062707007932304,0.014175456218779914,0.013373515386671475,0.014175456218779914
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,50,0.0706301223147678,0.00249430708909953,0.014167311881106093,0.013363386814280731,0.014167311881106093
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,75,0.07051443681137319,0.002486142899412571,0.014161604632019154,0.013356361695282759,0.014161604632019154
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,100,0.07040957651214899,0.0024787542323100814,0.014156146028521555,0.013350494599964846,0.014156146028521555
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,125,0.07032166296902578,0.0024725681413646262,0.014151909558095255,0.01334607737658794,0.014151909558095255
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,150,0.07024058119635175,0.0024668696234006414,0.01414807230067966,0.013341432961521904,0.01414807230067966
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,175,0.0701644489730077,0.002461524949842901,0.014144532925498332,0.013337439873292833,0.014144532925498332
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,200,0.07009415182444494,0.0024565950599941687,0.014141430616142592,0.01333384748208194,0.014141430616142592
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,225,0.07003200863717401,0.002452241116878608,0.014139082136611802,0.013330553407666534,0.014139082136611802
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,250,0.06997237959044951,0.0024480669527749774,0.014136449813896168,0.013327483713061361,0.014136449813896168
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,275,0.06991505762969619,0.0024440576416818694,0.014133840385233076,0.013324112874647465,0.014133840385233076
30,20,302123,0.5,0.05,0.005,0.2,0.5,300,6,0.001,25,25,minibatch,300,0.06985880747905779,0.00244012649119803,0.014131524456577171,0.013321346797523725,0.014131524456577171
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,25,0.04279689714537518,0.000915787202635911,0.009392827502190615,0.009392827502190615,0.003910715418384281
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,50,0.04269562804380778,0.0009114583270275928,0.00938926518175498,0.00938926518175498,0.003909355086768929
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,75,0.04261786609985501,0.0009081412554525854,0.00938653020510144,0.00938653020510144,0.003908311462887504
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,100,0.0425523500191447,0.000905351246075902,0.009384226225016834,0.009384226225016834,0.003907432822983781
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,125,0.04249468137446381,0.0009028989725586006,0.009382198436805878,0.009382198436805878,0.003906659907245147
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,150,0.04244259577097806,0.0009006869678893223,0.009380367144148083,0.009380367144148083,0.0039059622077337597
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,175,0.04239474502503093,0.0008986572028686925,0.009378684897213885,0.009378684897213885,0.003905321560608077
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,200,0.04235024940367711,0.0008967718122768268,0.009377120733506106,0.009377120733506106,0.0039047261134356193
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,225,0.04230849718646895,0.0008950044670887256,0.009375653123340988,0.009375653123340988,0.003904167624690924
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,250,0.042269042623807755,0.0008933359821666384,0.009374266378444351,0.009374266378444351,0.0039036400889501666
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,275,0.04223154899880612,0.0008917518654192811,0.009372948647987822,0.009372948647987822,0.0039031389697684604
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,full_batch,300,0.04219575458384424,0.000890240852450006,0.009371690720416825,0.009371690720416825,0.003902660741015529
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,0,0.043010465293119866,0.0009249500623653343,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,25,0.04279422652283155,0.0009156729118437095,0.009392575482306487,0.009392575482306487,0.003910717579268641
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,50,0.04269353994175867,0.0009113691763792713,0.009388965388279047,0.009388965388279047,0.003909157492621662
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,75,0.042617917975782835,0.0009081434662952768,0.009386198059126494,0.009386198059126494,0.00390818581409158
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,100,0.04255462023862177,0.0009054478518266588,0.0093838567588444,0.0093838567588444,0.003907377459017702
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,125,0.042496807363542985,0.0009029893180470406,0.009381824132695948,0.009381824132695948,0.00390660259653941
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,150,0.04244522599481484,0.0009007986048754526,0.009380078331320818,0.009380078331320818,0.003905959541299575
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,175,0.042398228101948744,0.0008988048730924381,0.00937843409916378,0.00937843409916378,0.003905384826485059
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,200,0.042354607232184746,0.0008969563768963182,0.009376886985952793,0.009376886985952793,0.0039048575504696537
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,225,0.0423129026896085,0.0008951908670101392,0.009375377469725332,0.009375377469725332,0.003904306251086287
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,250,0.04227268526656724,0.0008934899598231254,0.009373909211773612,0.009373909211773612,0.0039037728709170327
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,275,0.04223422805639488,0.0008918650097597862,0.009372561145776392,0.009372561145776392,0.0039032381118428994
100,20,1002123,0.5,0.05,0.005,0.2,0.5,300,10,0.001,25,25,minibatch,300,0.04219956288631577,0.0008904015538980596,0.009371330820309443,0.009371330820309443,0.003902740958143691
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,0,0.06893028566781047,0.0023756921411229787,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,25,0.0689291028329643,0.0023756106086786836,0.014193735355980563,0.013390986186989695,0.014193735355980563
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,50,0.06892853972521418,0.0023755717943252145,0.014193580007871798,0.013390798929851289,0.014193580007871798
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,75,0.06892810636278425,0.0023755419233796493,0.01419346045266906,0.013390654815688963,0.01419346045266906
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,100,0.06892774059295487,0.002375516711624839,0.014193359544270479,0.01339053317745037,0.014193359544270479
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,125,0.06892741813946418,0.002375494485686268,0.014193270585572015,0.013390425942782003,0.014193270585572015
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,150,0.06892712650418349,0.0023754743840618572,0.014193190128708233,0.013390328955799446,0.014193190128708233
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,175,0.06892685824581589,0.002375455893819399,0.014193116120845228,0.013390239742119392,0.014193116120845228
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,200,0.06892660850861096,0.0023754386802496605,0.014193047222424537,0.013390156687105359,0.014193047222424537
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,225,0.06892637391609295,0.0023754225106105294,0.014192982501976148,0.013390078668010064,0.014192982501976148
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,250,0.06892615200785683,0.002375407215305093,0.014192921280747117,0.013390004866698224,0.014192921280747117
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,275,0.0689259409253061,0.002375392666219393,0.014192863046005144,0.013389934665148928,0.014192863046005144
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,full_batch,300,0.06892573922375231,0.002375378763770354,0.014192807399203589,0.01338986758297317,0.014192807399203589
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,0,0.06893028566781047,0.0023756921411229787,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,25,0.06892907345346448,0.0023756085835765508,0.014193709733900939,0.013390948719593232,0.014193709733900939
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,50,0.06892846671801696,0.0023755667620483857,0.014193548419420665,0.01339073373620725,0.014193548419420665
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,75,0.06892802849389705,0.002375536556027742,0.01419343486354624,0.013390569715094558,0.01419343486354624
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,100,0.06892763975750538,0.002375509761270218,0.014193318711852143,0.013390443091097215,0.014193318711852143
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,125,0.06892732388743152,0.0023754879891414436,0.01419323118713317,0.013390339043818367,0.01419323118713317
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,150,0.06892701751549225,0.002375466871790488,0.014193147600350897,0.013390234574785553,0.014193147600350897
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,175,0.06892673788132948,0.0023754475974807504,0.014193072293560705,0.013390138698420595,0.014193072293560705
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,200,0.06892648092579554,0.0023754298864070277,0.01419299978444527,0.013390055355133546,0.01419299978444527
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,225,0.06892624979371155,0.0023754139553125607,0.014192942810284215,0.013389975331404291,0.014192942810284215
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,250,0.06892603564012191,0.002375399194531678,0.014192882417669583,0.013389911932390197,0.014192882417669583
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,275,0.0689258277020516,0.0023753848622064524,0.01419282544842504,0.013389841631350763,0.01419282544842504
30,20,302123,0.5,0.01,0.1,0.01,0.5,300,6,0.001,25,25,minibatch,300,0.06892562813784073,0.0023753711070979506,0.01419276862732649,0.013389779534969337,0.01419276862732649
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,0,0.041675197615131644,0.0008684110481301372,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,25,0.041674657316442584,0.0008683885312214607,0.009400247267221495,0.009400247267221495,0.003913551278212135
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,50,0.041674400093293214,0.0008683778115679388,0.009400202040107497,0.009400202040107497,0.003913533428765992
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,75,0.04167420213452267,0.000868369561774527,0.009400167233306278,0.009400167233306278,0.003913519691890799
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,100,0.04167403505034333,0.0008683625986886222,0.009400137855110069,0.009400137855110069,0.00391350809751545
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,125,0.04167388775197303,0.0008683564601820239,0.009400111955804868,0.009400111955804868,0.0039134978761502515
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,150,0.04167375453058279,0.000868350908337635,0.009400088531621165,0.009400088531621165,0.003913488631637541
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,175,0.041673631987176205,0.0008683458015012979,0.009400066984921407,0.009400066984921407,0.003913480128109215
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,200,0.04167351790376941,0.0008683410472378946,0.009400046925723216,0.009400046925723216,0.003913472211650837
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,225,0.041673410738073284,0.0008683365812720809,0.009400028082849454,0.009400028082849454,0.003913464775238018
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,250,0.04167330936623711,0.0008683323567670527,0.009400010258695912,0.009400010258695912,0.003913457740881809
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,275,0.04167321293930099,0.0008683283383421618,0.00939999330399266,0.00939999330399266,0.003913451049670558
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,full_batch,300,0.041673120797367735,0.0008683244984960016,0.009399977102710289,0.009399977102710289,0.003913444655810894
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,minibatch,0,0.041675197615131644,0.0008684110481301372,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.01,0.1,0.01,0.5,300,10,0.001,25,25,minibatch,25,0.04167463698680479,0.000868387683990979,0.009400244168440541,0.009400244168440541,0.00391354999257254
