K,n,seed,gamma,entropy_kappa,smoothing_tau,step_size,step_decay,max_iter,minibatch_size,regret_tolerance,record_every,certify_every,method,iteration,residual_norm,objective,eta,regret1,regret2
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,375,0.059822699386473145,0.0017893776809421672,0.013996143488811619,0.013146373075131779,0.013996143488811619
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,400,0.05952315185990531,0.0017715028036686745,0.013990435169407567,0.013138800582749854,0.013990435169407567
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,425,0.059234345565534766,0.001754353847288594,0.013984948802843511,0.013131498843809708,0.013984948802843511
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,450,0.058955338048608384,0.0017378659422128456,0.013979664692756633,0.013124444114023581,0.013979664692756633
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,475,0.05868531629288067,0.001721983174197723,0.01397456585647755,0.013117615909590874,0.01397456585647755
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,500,0.058423573147382696,0.0017066569496537883,0.013969637530115098,0.013110996413452869,0.013969637530115098
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,525,0.05816948899950827,0.001691844725231957,0.013964866783877983,0.013104570013680372,0.013964866783877983
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,550,0.0579225173344709,0.0016775090071810411,0.013960242219039964,0.013098322939746276,0.013960242219039964
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,575,0.05768217321912487,0.001663616553640563,0.01395575372632496,0.013092242972451484,0.01395575372632496
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,600,0.0574480240174785,0.0016501377317563932,0.013951392291159381,0.013086319210061093,0.013951392291159381
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,625,0.05721968183114136,0.0016370459944285243,0.013947149835141948,0.013080541877886653,0.013947149835141948
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,650,0.056996797288563134,0.001624317450576779,0.013943019085828567,0.013074902171840597,0.013943019085828567
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,675,0.05677905440015802,0.001611930509288052,0.013938993468886163,0.013069392128836899,0.013938993468886163
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,700,0.056566166263973865,0.0015998655829017674,0.013935067018100489,0.013064004518618721,0.013935067018100489
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,725,0.05635787145614965,0.0015881048375339438,0.013931234299746131,0.013058732752830315,0.013931234299746131
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,750,0.0561539309772842,0.0015766319821007991,0.01392749034862284,0.013053570808094717,0.01392749034862284
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,775,0.05595412565354883,0.0015654320888265655,0.013923830613628119,0.013048513160544228,0.013923830613628119
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,800,0.0557582539124383,0.0015544914396819704,0.013920250911184096,0.01304355472978741,0.013920250911184096
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,825,0.055566129869217426,0.0015437973943213685,0.013916747385183004,0.013038690830705357,0.013916747385183004
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,850,0.0553775816726252,0.0015333382759541373,0.013913316472363213,0.013033917131774542,0.013913316472363213
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,875,0.05519245006816742,0.001523103272263577,0.01390995487224872,0.013029229618872151,0.01390995487224872
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,900,0.055010587145023465,0.0015130823490201104,0.01390665952093506,0.013024624563708675,0.01390665952093506
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,925,0.054831855238684196,0.0015032661744580097,0.013903427568138782,0.013020098496179855,0.013903427568138782
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,950,0.05465612596630768,0.0014936460528224462,0.013900256357025631,0.01301564818006562,0.013900256357025631
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,975,0.054483279375693604,0.00148421386576494,0.013897143406420787,0.013011270591588131,0.013897143406420787
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,full_batch,1000,0.05431320319194388,0.0014749620204846914,0.013894086395063732,0.013006962900432517,0.013894086395063732
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,0,0.06938924242737472,0.00240743348232249,0.014194061668509617,0.013391379516060287,0.014194061668509617
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,25,0.06699121077162268,0.002243911160323987,0.014136209234485553,0.013327199547802315,0.014136209234485553
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,50,0.06584672078480593,0.002167895319056096,0.014114013162299044,0.013295494280421594,0.014114013162299044
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,75,0.06502358372257307,0.0021140332200632345,0.014097093645344005,0.013273447648439352,0.014097093645344005
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,100,0.06431371582207872,0.0020681270214215493,0.014082609530792545,0.01325544109568072,0.014082609530792545
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,125,0.06372221815209808,0.002030260543111789,0.014071070714807343,0.01324207866063698,0.014071070714807343
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,150,0.06317615105311997,0.0019956130309433154,0.014060503504737698,0.01322777907280498,0.014060503504737698
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,175,0.06267647825397071,0.001964170463160232,0.014050113767240524,0.013215991147627115,0.014050113767240524
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,200,0.06221566434904759,0.0019353944451966758,0.014040711991588795,0.013205584736478981,0.014040711991588795
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,225,0.06180663686294272,0.001910030180153835,0.01403380719619196,0.013194927561785474,0.01403380719619196
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,250,0.061411422595039435,0.00188568141257326,0.014026226051006452,0.013185559739458286,0.014026226051006452
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,275,0.0610390898554379,0.001862885245190111,0.014018512930298321,0.013175362038144622,0.014018512930298321
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,300,0.060681007408392766,0.001841092330048709,0.014011714876623282,0.0131670011828659,0.014011714876623282
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,325,0.060358291155115366,0.0018215616555828389,0.014006087257620925,0.013159466959970112,0.014006087257620925
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,350,0.060037445648391176,0.0018022474399917623,0.013999571263988375,0.01315252200766659,0.013999571263988375
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,375,0.05972851142962422,0.0017837475387993758,0.013994398919316975,0.013143864072715783,0.013994398919316975
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,400,0.059444469078850086,0.001766822452033182,0.013989410570444671,0.01313752506296545,0.013989410570444671
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,425,0.05915445091817019,0.001749624531715103,0.013984333909436653,0.013130081648383751,0.013984333909436653
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,450,0.05887942847373251,0.0017333935486966913,0.01397905819145645,0.013123476448159588,0.01397905819145645
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,475,0.058612547763577265,0.0017177153776688132,0.013974321364531805,0.01311656495175667,0.013974321364531805
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,500,0.05835275305672834,0.0017025218946497592,0.01396947052988623,0.013109371847775886,0.01396947052988623
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,525,0.05810943087830523,0.0016883529785002667,0.01396460002158284,0.013103262943547134,0.01396460002158284
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,550,0.05785702468847395,0.001673717652901342,0.01395963832184488,0.013097150943030877,0.01395963832184488
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,575,0.057605278198415044,0.001659184038158396,0.013954878387717418,0.013090411223051213,0.013954878387717418
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,600,0.057375802126329034,0.0016459913348198317,0.013951284471219738,0.013084585122261627,0.013951284471219738
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,625,0.057149284158765024,0.0016330203399296354,0.01394689721689496,0.013079269735675247,0.01394689721689496
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,650,0.0569351229053522,0.0016208041101237803,0.013943434926866949,0.01307312249331194,0.013943434926866949
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,675,0.05671138710856793,0.0016080907138889223,0.013939686450508637,0.01306673505053213,0.013939686450508637
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,700,0.0565054222316644,0.0015964313707893369,0.013935747841152868,0.013062197861658353,0.013935747841152868
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,725,0.056301418794125695,0.001584924879115765,0.013932212504715269,0.013056727177342187,0.013932212504715269
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,750,0.056095137836325956,0.001573332244438204,0.013928988953579913,0.013052362724116362,0.013928988953579913
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,775,0.05589150623061795,0.0015619302343636025,0.013925721672836233,0.013046961057274209,0.013925721672836233
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,800,0.05569203550754457,0.0015508014094868026,0.013922293745718461,0.013041451122241587,0.013922293745718461
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,825,0.05550956875330012,0.0015406561115886765,0.01391879781506028,0.01303683039419623,0.01391879781506028
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,850,0.05532071716395502,0.001530190873767154,0.013915552322936342,0.013031646502179361,0.013915552322936342
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,875,0.05512619053604915,0.0015194484415083974,0.01391199930755932,0.013026841434479963,0.01391199930755932
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,900,0.05494176667383194,0.001509298862620895,0.013908712379895438,0.013021990107221548,0.013908712379895438
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,925,0.054771560954599625,0.0014999619447017111,0.013905579982820604,0.013017353183954528,0.013905579982820604
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,950,0.054593990539509585,0.0014902519015140311,0.013902700159380832,0.013012997654089808,0.013902700159380832
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,975,0.05442593203154582,0.0014810910387512226,0.013899835820878559,0.013008371397502827,0.013899835820878559
30,20,302123,0.5,0.1,0.02,0.4,0.5,1000,6,0.001,25,25,minibatch,1000,0.054259247718268615,0.001472032981476219,0.013896962722257544,0.013003986007262769,0.013896962722257544
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,0,0.04206215224019489,0.000884612325538666,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,25,0.040574080543294075,0.0008231280059668574,0.009373670209687157,0.009373670209687157,0.0039042520120047275
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,50,0.03988500078970478,0.0007954066439973754,0.009361335090402378,0.009361335090402378,0.003899961663002771
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,75,0.03936285031799715,0.0007747169925785241,0.009351994888543269,0.009351994888543269,0.003896724876916946
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,100,0.0389275713712254,0.0007576779064309236,0.009344232219605952,0.009344232219605952,0.003894025184155492
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,125,0.038547909713372575,0.0007429706716351618,0.009337476192206984,0.009337476192206984,0.003891606888371313
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,150,0.0382077814564268,0.0007299172819110359,0.009331426318342051,0.009331426318342051,0.0038894435267325944
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,175,0.03789761404083034,0.0007181145749938705,0.009325911566809952,0.009325911566809952,0.0038874936607818933
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,200,0.03761116326523325,0.0007072998010820155,0.009320820377321182,0.009320820377321182,0.0038857280806446903
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,225,0.03734408872361892,0.0006972904812987609,0.009316075205773378,0.009316075205773378,0.0038841286554346377
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,250,0.03709322870216173,0.0006879538077754374,0.009311619567989593,0.009311619567989593,0.0038826285539051986
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,275,0.03685619564879685,0.000679189578851196,0.009307410811613182,0.009307410811613182,0.0038812099811545986
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,300,0.03663113434331925,0.0006709200016391516,0.009303415795180403,0.009303415795180403,0.0038798620390760874
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,325,0.03641656929452375,0.0006630832595914249,0.009299608161511985,0.009299608161511985,0.003878572423392068
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,350,0.03621130415222984,0.000655629274202649,0.009295966540495915,0.009295966540495915,0.003877321428769953
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,375,0.03601435298006556,0.0006485168102863786,0.009292473321151462,0.009292473321151462,0.003876120012941353
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,400,0.035824891860651784,0.0006417114384136972,0.009289113786975112,0.009289113786975112,0.003874963276071064
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,425,0.03564222393227184,0.0006351840634191056,0.009285875491278628,0.009285875491278628,0.003873847073390002
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,450,0.03546575356422441,0.0006289098379391483,0.009282747795800905,0.009282747795800905,0.0038727678617701544
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,475,0.03529496691096378,0.0006228673446230141,0.009279721523292761,0.009279721523292761,0.0038717225841922165
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,500,0.035129417019137105,0.0006170379700522198,0.009276788691445048,0.009276788691445048,0.003870708581256488
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,525,0.034968712248899914,0.0006114054181731814,0.009273942306031624,0.009273942306031624,0.0038697235223825732
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,550,0.034812507150416415,0.000605955327048897,0.009271176197918951,0.009271176197918951,0.003868765351596748
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,575,0.034660495187832395,0.0006006749633328763,0.009268484893078743,0.009268484893078743,0.003867832244290881
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,600,0.03451240287314698,0.0005955529760392021,0.00926586350779407,0.00926586350779407,0.00386692257236243
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,625,0.03436798498984317,0.0005905791961310428,0.0092633076633315,0.0092633076633315,0.0038660348758247087
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,650,0.03422702066865816,0.0005857444719263765,0.00926081341583923,0.00926081341583923,0.003865167839484873
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,675,0.03408931013676835,0.0005810405328003888,0.009258377198274104,0.009258377198274104,0.0038643202736197146
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,700,0.033954672004344294,0.0005764598754613011,0.009255995771930314,0.009255995771930314,0.003863491097847005
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,725,0.03382294098376205,0.0005719956683955252,0.009253666185697618,0.009253666185697618,0.003862679327566343
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,750,0.033693965960044904,0.0005676416710583324,0.0092513857415919,0.0092513857415919,0.00386188406248833
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,775,0.03356760834862507,0.0005633921651233418,0.009249151965421754,0.009249151965421754,0.003861104476871713
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,800,0.033443740689814504,0.0005592418956637771,0.009246962581680007,0.009246962581680007,0.003860339811164737
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,825,0.03332224543958576,0.0005551860205679969,0.009244815491947056,0.009244815491947056,0.0038595893648173396
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,850,0.03320301392416379,0.0005512200668241073,0.009242708756215134,0.009242708756215134,0.003858852490062792
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,875,0.03308594543210707,0.0005473398925681834,0.009240640576672343,0.009240640576672343,0.0038581285865201265
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,900,0.03297094642240461,0.0005435416539945377,0.00923860928355813,0.00923860928355813,0.003857417096484461
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,925,0.03285792983097796,0.0005398217763887356,0.0092366133227757,0.0092366133227757,0.003856717500801743
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,950,0.03274681446104654,0.0005361769286731034,0.009234651245004055,0.009234651245004055,0.0038560293152438696
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,975,0.0326375244452872,0.0005326040009583597,0.009232721696091462,0.009232721696091462,0.003855335200951382
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,full_batch,1000,0.03252998876972179,0.0005291000846791129,0.009230823408551192,0.009230823408551192,0.0038546471483075218
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,0,0.04206215224019489,0.000884612325538666,0.00940034226682579,0.00940034226682579,0.003913588771301324
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,25,0.04055587506732858,0.0008223895012383819,0.009372750361761661,0.009372750361761661,0.003903640724726376
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,50,0.03986151446514698,0.0007944701677275608,0.009360028047957103,0.009360028047957103,0.0038987959579627196
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,75,0.03936133273542197,0.0007746572573543007,0.009350847955244268,0.009350847955244268,0.0038956469778584912
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,100,0.03893598649796734,0.0007580055222849475,0.009342925291574156,0.009342925291574156,0.003893052162313171
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,125,0.038554244358563174,0.0007432148790299002,0.009336038463819973,0.009336038463819973,0.003890728356845008
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,150,0.03822050130650728,0.0007304033600603624,0.009330322150050585,0.009330322150050585,0.0038888411353590335
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,175,0.037915438499061205,0.0007187902382880463,0.00932510268443959,0.00932510268443959,0.003887062513261541
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,200,0.03763443807264797,0.0007081754645219875,0.009320137351441549,0.009320137351441549,0.0038855674627908954
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,225,0.03736975715266331,0.0006982493748245152,0.009315243822374364,0.009315243822374364,0.0038839740282432533
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,250,0.037114468624068864,0.000688741890623496,0.009310638439842034,0.009310638439842034,0.003882436046048876
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,275,0.03687407084880147,0.0006798485504812151,0.00930637565430864,0.00930637565430864,0.003880933559512245
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,300,0.03665021681479781,0.0006716191962858442,0.00930241554926442,0.00930241554926442,0.0038793898812015115
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,325,0.03643404766593507,0.0006637199146618143,0.009298802003519568,0.009298802003519568,0.003878289672267776
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,350,0.036223102111031955,0.0006560565632731238,0.009295151592285167,0.009295151592285167,0.003876987037380597
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,375,0.03602891502738611,0.0006490413590253043,0.00929153412454653,0.00929153412454653,0.0038760010201661643
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,400,0.035843859136709635,0.0006423911189061414,0.009288256637121406,0.009288256637121406,0.0038745961130526307
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,425,0.03565863107865162,0.0006357689852016897,0.009284921535591073,0.009284921535591073,0.003873518553898947
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,450,0.03547996339162592,0.0006294139011355578,0.009281866688580553,0.009281866688580553,0.0038724248944386197
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,475,0.03530832598663971,0.0006233389419894085,0.009278786171646514,0.009278786171646514,0.003871414756479452
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,500,0.03514307982588202,0.0006175180298241581,0.00927587829818699,0.00927587829818699,0.0038701932270369666
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,525,0.03496959941157863,0.0006114364415031402,0.00927288058683362,0.00927288058683362,0.003869275616910306
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,550,0.0348184402991089,0.0006061618924313054,0.009270403081534095,0.009270403081534095,0.003868225019067917
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,575,0.03466693538422737,0.0006008982044670978,0.00926771689652417,0.00926771689652417,0.003867464136588894
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,600,0.03451900512914621,0.0005957808575530113,0.009265086965064728,0.009265086965064728,0.0038664549430929007
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,625,0.03437366801767335,0.0005907745264946099,0.009262501254620303,0.009262501254620303,0.0038655860206533443
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,650,0.0342333572082559,0.000585961372874023,0.009259995533995924,0.009259995533995924,0.0038647054960198046
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,675,0.03409214466714405,0.0005811371640027394,0.009257467816153442,0.009257467816153442,0.0038637461316270993
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,700,0.03395134782366334,0.0005763470095216847,0.009254964781737485,0.009254964781737485,0.003862893341411544
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,725,0.03382540227906201,0.0005720789196701866,0.009252932559924376,0.009252932559924376,0.0038620563951097253
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,750,0.03369739303511125,0.0005677571486813822,0.009250835201684349,0.009250835201684349,0.0038613153042343917
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,775,0.03357222703213142,0.0005635472139484878,0.009248654715006521,0.009248654715006521,0.003860429026213197
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,800,0.03344516509134923,0.0005592895339938027,0.009246489492306942,0.009246489492306942,0.0038595629892047567
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,825,0.033324232074546566,0.0005552522216791191,0.009244362042552023,0.009244362042552023,0.00385883583940283
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,850,0.03320548952049469,0.0005513022671478412,0.009242382367790236,0.009242382367790236,0.003858106311188103
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,875,0.03309118262526772,0.0005475131837694102,0.009240407439099763,0.009240407439099763,0.0038574411132152875
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,900,0.03297995054841009,0.0005438385690877875,0.009238481260116838,0.009238481260116838,0.003856879601073615
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,925,0.03286876568250847,0.0005401778787458232,0.009236474274316453,0.009236474274316453,0.003856235713632472
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,950,0.032755406443071816,0.0005364583256254154,0.009234480850797144,0.009234480850797144,0.0038554740644972663
100,20,1002123,0.5,0.1,0.02,0.4,0.5,1000,10,0.001,25,25,minibatch,975,0.0326478567123122,0.0005329412739538343,0.009232518683089552,0.009232518683089552,0.0038549156671505713
